""	"coverage"
"187"	1
"188"	2
"189"	2
"190"	2
"191"	2
"192"	2
"193"	2
"194"	2
"195"	2
"196"	1
"197"	1
"198"	1
"199"	1
"200"	1
"201"	4
"202"	4
"203"	4
"204"	4
"205"	4
"206"	4
"207"	4
"208"	4
"209"	4
"210"	4
"211"	4
"212"	4
"213"	4
"214"	4
"215"	4
"216"	4
"217"	4
"218"	4
"219"	4
"220"	3
"221"	3
"222"	3
"223"	3
"224"	3
"225"	3
"226"	3
"227"	3
"228"	3
"229"	3
"230"	3
"231"	2
"232"	0
"233"	0
"234"	0
"235"	0
"236"	0
"237"	0
"238"	0
"239"	0
"240"	0
"241"	0
"242"	0
"243"	0
"244"	0
"245"	0
"246"	0
"247"	0
"248"	0
"249"	0
"250"	0
"251"	0
"252"	0
"253"	0
"254"	1
"255"	1
"256"	1
"257"	1
"258"	1
"259"	1
"260"	1
"261"	1
"262"	1
"263"	1
"264"	1
"265"	1
"266"	1
"267"	1
"268"	1
"269"	1
"270"	1
"271"	1
"272"	1
"273"	1
"274"	1
"275"	1
"276"	1
"277"	1
"278"	1
"279"	1
"280"	1
"281"	1
"282"	1
"283"	1
"284"	1
"285"	1
"286"	1
"287"	1
"288"	1
"289"	1
"290"	1
"291"	1
"292"	1
"293"	1
"294"	1
"295"	1
"296"	1
"297"	1
"298"	1
"299"	1
"300"	1
"301"	1
"302"	1
"303"	1
"304"	1
"305"	2
"306"	2
"307"	2
"308"	3
"309"	3
"310"	3
"311"	3
"312"	3
"313"	3
"314"	3
"315"	3
"316"	3
"317"	3
"318"	3
"319"	2
"320"	2
"321"	2
"322"	2
"323"	2
"324"	2
"325"	2
"326"	2
"327"	2
"328"	2
"329"	2
"330"	2
"331"	2
"332"	2
"333"	2
"334"	2
"335"	1
"336"	1
"337"	1
"338"	1
"339"	0
"340"	0
"341"	0
"342"	0
"343"	0
"344"	0
"345"	0
"346"	0
"347"	0
"348"	0
"349"	0
"350"	0
"351"	0
"352"	0
"353"	0
"354"	0
"355"	0
"356"	0
"357"	0
"358"	0
"359"	0
"360"	0
"361"	0
"362"	0
"363"	0
"364"	0
"365"	1
"366"	1
"367"	1
"368"	1
"369"	2
"370"	2
"371"	2
"372"	3
"373"	3
"374"	3
"375"	3
"376"	3
"377"	3
"378"	3
"379"	3
"380"	3
"381"	3
"382"	3
"383"	3
"384"	3
"385"	3
"386"	3
"387"	3
"388"	3
"389"	3
"390"	3
"391"	3
"392"	3
"393"	2
"394"	2
"395"	2
"396"	2
"397"	2
"398"	1
"399"	1
"400"	0
"401"	0
"402"	0
"403"	0
"404"	0
"405"	0
"406"	0
"407"	0
"408"	0
"409"	0
"410"	0
"411"	0
"412"	1
"413"	1
"414"	1
"415"	1
"416"	1
"417"	1
"418"	1
"419"	1
"420"	1
"421"	1
"422"	1
"423"	1
"424"	1
"425"	1
"426"	1
"427"	1
"428"	1
"429"	1
"430"	1
"431"	1
"432"	1
"433"	1
"434"	2
"435"	2
"436"	2
"437"	2
"438"	2
"439"	2
"440"	3
"441"	4
"442"	6
"443"	6
"444"	6
"445"	6
"446"	7
"447"	7
"448"	7
"449"	8
"450"	8
"451"	8
"452"	9
"453"	9
"454"	9
"455"	9
"456"	9
"457"	9
"458"	9
"459"	9
"460"	9
"461"	9
"462"	9
"463"	9
"464"	9
"465"	8
"466"	8
"467"	8
"468"	8
"469"	7
"470"	5
"471"	5
"472"	3
"473"	3
"474"	3
"475"	3
"476"	2
"477"	2
"478"	2
"479"	2
"480"	1
"481"	1
"482"	1
"483"	1
"484"	1
"485"	0
"486"	0
"487"	0
"488"	0
"489"	0
"490"	0
"491"	0
"492"	0
"493"	0
"494"	0
"495"	0
"496"	0
"497"	0
"498"	0
"499"	0
"500"	0
"501"	0
"502"	0
"503"	0
"504"	0
"505"	0
"506"	1
"507"	1
"508"	1
"509"	1
"510"	1
"511"	1
"512"	2
"513"	2
"514"	2
"515"	2
"516"	2
"517"	3
"518"	3
"519"	3
"520"	3
"521"	3
"522"	3
"523"	3
"524"	3
"525"	3
"526"	3
"527"	3
"528"	3
"529"	3
"530"	3
"531"	3
"532"	3
"533"	3
"534"	3
"535"	3
"536"	2
"537"	3
"538"	3
"539"	3
"540"	3
"541"	3
"542"	3
"543"	2
"544"	1
"545"	1
"546"	1
"547"	1
"548"	1
"549"	1
"550"	1
"551"	1
"552"	1
"553"	1
"554"	1
"555"	1
"556"	1
"557"	1
"558"	1
"559"	3
"560"	4
"561"	4
"562"	4
"563"	4
"564"	4
"565"	3
"566"	3
"567"	3
"568"	3
"569"	3
"570"	3
"571"	3
"572"	3
"573"	3
"574"	3
"575"	3
"576"	3
"577"	3
"578"	3
"579"	3
"580"	3
"581"	3
"582"	3
"583"	3
"584"	3
"585"	3
"586"	3
"587"	3
"588"	3
"589"	1
"590"	0
"591"	0
"592"	0
"593"	0
"594"	0
"595"	0
"596"	0
"597"	0
"598"	0
"599"	0
"600"	0
"601"	3
"602"	4
"603"	4
"604"	4
"605"	4
"606"	4
"607"	4
"608"	4
"609"	4
"610"	4
"611"	4
"612"	4
"613"	4
"614"	5
"615"	5
"616"	5
"617"	5
"618"	5
"619"	5
"620"	6
"621"	6
"622"	6
"623"	6
"624"	6
"625"	6
"626"	6
"627"	6
"628"	6
"629"	6
"630"	3
"631"	2
"632"	2
"633"	2
"634"	2
"635"	2
"636"	2
"637"	3
"638"	3
"639"	3
"640"	3
"641"	4
"642"	3
"643"	3
"644"	3
"645"	3
"646"	3
"647"	3
"648"	3
"649"	2
"650"	2
"651"	2
"652"	2
"653"	2
"654"	2
"655"	2
"656"	2
"657"	2
"658"	2
"659"	2
"660"	2
"661"	2
"662"	2
"663"	1
"664"	1
"665"	1
"666"	1
"667"	1
"668"	1
"669"	1
"670"	1
"671"	1
"672"	0
"673"	0
"674"	0
"675"	1
"676"	1
"677"	2
"678"	3
"679"	3
"680"	3
"681"	3
"682"	3
"683"	4
"684"	4
"685"	4
"686"	4
"687"	4
"688"	4
"689"	4
"690"	4
"691"	4
"692"	4
"693"	4
"694"	4
"695"	4
"696"	5
"697"	5
"698"	5
"699"	5
"700"	5
"701"	5
"702"	5
"703"	5
"704"	4
"705"	4
"706"	4
"707"	4
"708"	4
"709"	3
"710"	3
"711"	3
"712"	2
"713"	1
"714"	1
"715"	1
"716"	1
"717"	1
"718"	2
"719"	2
"720"	2
"721"	2
"722"	2
"723"	2
"724"	1
"725"	1
"726"	1
"727"	1
"728"	1
"729"	1
"730"	1
"731"	2
"732"	2
"733"	2
"734"	2
"735"	2
"736"	2
"737"	2
"738"	2
"739"	2
"740"	2
"741"	2
"742"	2
"743"	2
"744"	2
"745"	2
"746"	2
"747"	2
"748"	2
"749"	2
"750"	1
"751"	1
"752"	1
"753"	1
"754"	1
"755"	1
"756"	1
"757"	1
"758"	1
"759"	1
"760"	1
"761"	0
"762"	0
"763"	0
"764"	0
"765"	0
"766"	0
"767"	0
"768"	0
"769"	0
"770"	0
"771"	0
"772"	0
"773"	0
"774"	0
"775"	0
"776"	0
"777"	0
"778"	0
"779"	3
"780"	3
"781"	3
"782"	3
"783"	3
"784"	3
"785"	3
"786"	3
"787"	3
"788"	3
"789"	3
"790"	3
"791"	3
"792"	3
"793"	3
"794"	3
"795"	3
"796"	3
"797"	3
"798"	3
"799"	3
"800"	3
"801"	3
"802"	3
"803"	3
"804"	3
"805"	3
"806"	3
"807"	3
"808"	3
"809"	3
"810"	1
"811"	0
"812"	1
"813"	1
"814"	1
"815"	1
"816"	1
"817"	1
"818"	1
"819"	1
"820"	2
"821"	2
"822"	2
"823"	2
"824"	2
"825"	2
"826"	3
"827"	3
"828"	3
"829"	3
"830"	3
"831"	3
"832"	3
"833"	3
"834"	3
"835"	3
"836"	3
"837"	3
"838"	3
"839"	3
"840"	3
"841"	3
"842"	2
"843"	2
"844"	2
"845"	2
"846"	2
"847"	2
"848"	1
"849"	1
"850"	1
"851"	1
"852"	1
"853"	1
"854"	0
"855"	0
"856"	0
"857"	0
"858"	0
"859"	0
"860"	0
"861"	0
"862"	0
"863"	0
"864"	0
"865"	0
"866"	0
"867"	0
"868"	0
"869"	0
"870"	0
"871"	0
"872"	0
"873"	0
"874"	0
"875"	0
"876"	0
"877"	0
"878"	1
"879"	1
"880"	1
"881"	1
"882"	1
"883"	1
"884"	1
"885"	1
"886"	1
"887"	1
"888"	1
"889"	1
"890"	1
"891"	1
"892"	1
"893"	1
"894"	1
"895"	1
"896"	1
"897"	1
"898"	1
"899"	1
"900"	1
"901"	1
"902"	1
"903"	1
"904"	1
"905"	1
"906"	1
"907"	1
"908"	1
"909"	1
"910"	0
"911"	0
"912"	0
"913"	0
"914"	0
"915"	0
"916"	0
"917"	0
"918"	0
"919"	0
"920"	0
"921"	0
"922"	0
"923"	0
"924"	0
"925"	0
"926"	0
"927"	0
"928"	0
"929"	0
"930"	1
"931"	1
"932"	1
"933"	1
"934"	1
"935"	2
"936"	2
"937"	2
"938"	2
"939"	2
"940"	2
"941"	2
"942"	2
"943"	2
"944"	3
"945"	3
"946"	3
"947"	3
"948"	3
"949"	3
"950"	3
"951"	3
"952"	3
"953"	3
"954"	3
"955"	3
"956"	3
"957"	3
"958"	3
"959"	3
"960"	3
"961"	3
"962"	3
"963"	2
"964"	1
"965"	1
"966"	1
"967"	1
"968"	1
"969"	1
"970"	1
"971"	0
"972"	0
"973"	0
"974"	0
"975"	0
"976"	0
"977"	0
"978"	1
"979"	1
"980"	1
"981"	1
"982"	1
"983"	1
"984"	1
"985"	1
"986"	1
"987"	1
"988"	1
"989"	1
"990"	1
"991"	1
"992"	1
"993"	1
"994"	1
"995"	1
"996"	1
"997"	1
"998"	1
"999"	2
"1000"	2
"1001"	2
"1002"	2
"1003"	2
"1004"	2
"1005"	2
"1006"	1
"1007"	1
"1008"	1
"1009"	1
"1010"	1
"1011"	1
"1012"	1
"1013"	1
"1014"	1
"1015"	1
"1016"	1
"1017"	1
"1018"	1
"1019"	1
"1020"	1
"1021"	1
"1022"	1
"1023"	1
"1024"	1
"1025"	1
"1026"	1
"1027"	1
"1028"	1
"1029"	1
"1030"	1
"1031"	0
"1032"	0
"1033"	0
"1034"	0
"1035"	0
"1036"	0
"1037"	0
"1038"	0
"1039"	0
"1040"	0
"1041"	0
"1042"	0
"1043"	0
"1044"	0
"1045"	1
"1046"	1
"1047"	1
"1048"	1
"1049"	1
"1050"	1
"1051"	1
"1052"	1
"1053"	1
"1054"	1
"1055"	1
"1056"	1
"1057"	1
"1058"	1
"1059"	1
"1060"	1
"1061"	1
"1062"	1
"1063"	1
"1064"	1
"1065"	1
"1066"	1
"1067"	1
"1068"	1
"1069"	1
"1070"	1
"1071"	1
"1072"	1
"1073"	1
"1074"	0
"1075"	0
"1076"	0
"1077"	0
"1078"	0
"1079"	0
"1080"	1
"1081"	1
"1082"	1
"1083"	1
"1084"	1
"1085"	1
"1086"	1
"1087"	1
"1088"	1
"1089"	1
"1090"	1
"1091"	1
"1092"	1
"1093"	1
"1094"	1
"1095"	1
"1096"	1
"1097"	1
"1098"	1
"1099"	1
"1100"	1
"1101"	1
"1102"	1
"1103"	1
"1104"	1
"1105"	2
"1106"	2
"1107"	2
"1108"	2
"1109"	2
"1110"	1
"1111"	1
"1112"	1
"1113"	1
"1114"	1
"1115"	1
"1116"	1
"1117"	1
"1118"	1
"1119"	1
"1120"	1
"1121"	1
"1122"	1
"1123"	1
"1124"	1
"1125"	1
"1126"	1
"1127"	1
"1128"	2
"1129"	2
"1130"	2
"1131"	2
"1132"	2
"1133"	2
"1134"	2
"1135"	2
"1136"	1
"1137"	1
"1138"	1
"1139"	1
"1140"	1
"1141"	1
"1142"	1
"1143"	1
"1144"	3
"1145"	3
"1146"	3
"1147"	3
"1148"	3
"1149"	3
"1150"	3
"1151"	3
"1152"	3
"1153"	3
"1154"	3
"1155"	3
"1156"	3
"1157"	3
"1158"	3
"1159"	3
"1160"	2
"1161"	2
"1162"	2
"1163"	2
"1164"	2
"1165"	3
"1166"	3
"1167"	3
"1168"	3
"1169"	3
"1170"	3
"1171"	3
"1172"	5
"1173"	3
"1174"	3
"1175"	3
"1176"	3
"1177"	3
"1178"	3
"1179"	3
"1180"	3
"1181"	3
"1182"	4
"1183"	4
"1184"	4
"1185"	4
"1186"	4
"1187"	4
"1188"	4
"1189"	5
"1190"	5
"1191"	5
"1192"	5
"1193"	5
"1194"	5
"1195"	4
"1196"	4
"1197"	4
"1198"	4
"1199"	4
"1200"	4
"1201"	4
"1202"	4
"1203"	2
"1204"	2
"1205"	2
"1206"	2
"1207"	2
"1208"	2
"1209"	2
"1210"	2
"1211"	3
"1212"	3
"1213"	1
"1214"	1
"1215"	1
"1216"	1
"1217"	1
"1218"	1
"1219"	1
"1220"	1
"1221"	1
"1222"	1
"1223"	1
"1224"	1
"1225"	1
"1226"	1
"1227"	1
"1228"	1
"1229"	1
"1230"	1
"1231"	3
"1232"	3
"1233"	3
"1234"	3
"1235"	3
"1236"	3
"1237"	3
"1238"	3
"1239"	2
"1240"	2
"1241"	2
"1242"	2
"1243"	2
"1244"	2
"1245"	2
"1246"	2
"1247"	2
"1248"	2
"1249"	2
"1250"	2
"1251"	2
"1252"	2
"1253"	3
"1254"	3
"1255"	3
"1256"	3
"1257"	4
"1258"	4
"1259"	4
"1260"	5
"1261"	3
"1262"	3
"1263"	3
"1264"	3
"1265"	3
"1266"	3
"1267"	3
"1268"	3
"1269"	3
"1270"	3
"1271"	3
"1272"	3
"1273"	3
"1274"	3
"1275"	3
"1276"	3
"1277"	3
"1278"	3
"1279"	3
"1280"	3
"1281"	4
"1282"	4
"1283"	4
"1284"	4
"1285"	3
"1286"	3
"1287"	2
"1288"	2
"1289"	1
"1290"	1
"1291"	1
"1292"	1
"1293"	1
"1294"	1
"1295"	1
"1296"	1
"1297"	1
"1298"	2
"1299"	2
"1300"	2
"1301"	2
"1302"	2
"1303"	2
"1304"	2
"1305"	2
"1306"	2
"1307"	3
"1308"	3
"1309"	3
"1310"	3
"1311"	3
"1312"	3
"1313"	3
"1314"	2
"1315"	2
"1316"	3
"1317"	3
"1318"	3
"1319"	3
"1320"	3
"1321"	3
"1322"	3
"1323"	3
"1324"	3
"1325"	3
"1326"	3
"1327"	3
"1328"	5
"1329"	5
"1330"	4
"1331"	4
"1332"	4
"1333"	4
"1334"	4
"1335"	4
"1336"	4
"1337"	4
"1338"	4
"1339"	4
"1340"	3
"1341"	3
"1342"	2
"1343"	2
"1344"	2
"1345"	2
"1346"	2
"1347"	2
"1348"	2
"1349"	2
"1350"	2
"1351"	2
"1352"	4
"1353"	4
"1354"	4
"1355"	4
"1356"	5
"1357"	5
"1358"	3
"1359"	3
"1360"	3
"1361"	3
"1362"	3
"1363"	3
"1364"	3
"1365"	3
"1366"	3
"1367"	3
"1368"	3
"1369"	3
"1370"	3
"1371"	3
"1372"	3
"1373"	3
"1374"	3
"1375"	3
"1376"	3
"1377"	3
"1378"	3
"1379"	3
"1380"	3
"1381"	3
"1382"	3
"1383"	2
"1384"	1
"1385"	1
"1386"	1
"1387"	1
"1388"	1
"1389"	0
"1390"	1
"1391"	1
"1392"	1
"1393"	1
"1394"	1
"1395"	1
"1396"	1
"1397"	1
"1398"	1
"1399"	1
"1400"	2
"1401"	2
"1402"	2
"1403"	2
"1404"	2
"1405"	2
"1406"	2
"1407"	3
"1408"	3
"1409"	4
"1410"	4
"1411"	7
"1412"	7
"1413"	7
"1414"	7
"1415"	8
"1416"	8
"1417"	8
"1418"	7
"1419"	7
"1420"	7
"1421"	7
"1422"	7
"1423"	7
"1424"	7
"1425"	7
"1426"	7
"1427"	7
"1428"	6
"1429"	6
"1430"	6
"1431"	6
"1432"	6
"1433"	6
"1434"	6
"1435"	7
"1436"	7
"1437"	7
"1438"	6
"1439"	6
"1440"	4
"1441"	2
"1442"	1
"1443"	1
"1444"	1
"1445"	1
"1446"	1
"1447"	1
"1448"	1
"1449"	1
"1450"	1
"1451"	1
"1452"	1
"1453"	1
"1454"	1
"1455"	1
"1456"	1
"1457"	1
"1458"	1
"1459"	1
"1460"	1
"1461"	1
"1462"	1
"1463"	1
"1464"	1
"1465"	0
"1466"	0
"1467"	0
"1468"	0
"1469"	0
"1470"	0
"1471"	0
"1472"	0
"1473"	0
"1474"	0
"1475"	0
"1476"	0
"1477"	0
"1478"	0
"1479"	0
"1480"	0
"1481"	0
"1482"	0
"1483"	0
"1484"	0
"1485"	0
"1486"	0
"1487"	0
"1488"	0
"1489"	0
"1490"	0
"1491"	0
"1492"	0
"1493"	0
"1494"	1
"1495"	1
"1496"	1
"1497"	1
"1498"	1
"1499"	1
"1500"	1
"1501"	1
"1502"	1
"1503"	1
"1504"	1
"1505"	1
"1506"	1
"1507"	1
"1508"	1
"1509"	1
"1510"	1
"1511"	1
"1512"	1
"1513"	1
"1514"	1
"1515"	1
"1516"	1
"1517"	1
"1518"	1
"1519"	1
"1520"	2
"1521"	1
"1522"	1
"1523"	1
"1524"	1
"1525"	1
"1526"	1
"1527"	2
"1528"	2
"1529"	2
"1530"	2
"1531"	2
"1532"	2
"1533"	2
"1534"	2
"1535"	2
"1536"	2
"1537"	2
"1538"	2
"1539"	3
"1540"	4
"1541"	4
"1542"	4
"1543"	4
"1544"	4
"1545"	4
"1546"	4
"1547"	4
"1548"	4
"1549"	4
"1550"	4
"1551"	4
"1552"	4
"1553"	3
"1554"	3
"1555"	3
"1556"	3
"1557"	3
"1558"	2
"1559"	2
"1560"	2
"1561"	4
"1562"	4
"1563"	4
"1564"	4
"1565"	4
"1566"	4
"1567"	4
"1568"	4
"1569"	3
"1570"	3
"1571"	3
"1572"	3
"1573"	2
"1574"	2
"1575"	2
"1576"	2
"1577"	3
"1578"	3
"1579"	3
"1580"	3
"1581"	3
"1582"	3
"1583"	3
"1584"	3
"1585"	3
"1586"	3
"1587"	3
"1588"	3
"1589"	3
"1590"	3
"1591"	3
"1592"	1
"1593"	1
"1594"	1
"1595"	2
"1596"	2
"1597"	2
"1598"	2
"1599"	2
"1600"	2
"1601"	2
"1602"	2
"1603"	2
"1604"	2
"1605"	2
"1606"	2
"1607"	2
"1608"	1
"1609"	2
"1610"	2
"1611"	2
"1612"	2
"1613"	2
"1614"	2
"1615"	2
"1616"	2
"1617"	2
"1618"	3
"1619"	3
"1620"	3
"1621"	3
"1622"	3
"1623"	3
"1624"	3
"1625"	3
"1626"	2
"1627"	2
"1628"	2
"1629"	2
"1630"	2
"1631"	3
"1632"	3
"1633"	3
"1634"	3
"1635"	3
"1636"	3
"1637"	3
"1638"	3
"1639"	2
"1640"	3
"1641"	3
"1642"	4
"1643"	4
"1644"	4
"1645"	4
"1646"	4
"1647"	4
"1648"	3
"1649"	3
"1650"	3
"1651"	4
"1652"	4
"1653"	4
"1654"	4
"1655"	4
"1656"	4
"1657"	4
"1658"	5
"1659"	5
"1660"	4
"1661"	4
"1662"	4
"1663"	4
"1664"	4
"1665"	4
"1666"	4
"1667"	4
"1668"	4
"1669"	3
"1670"	3
"1671"	4
"1672"	5
"1673"	5
"1674"	5
"1675"	4
"1676"	4
"1677"	4
"1678"	3
"1679"	3
"1680"	3
"1681"	3
"1682"	3
"1683"	3
"1684"	3
"1685"	3
"1686"	3
"1687"	4
"1688"	4
"1689"	5
"1690"	4
"1691"	5
"1692"	5
"1693"	5
"1694"	5
"1695"	5
"1696"	5
"1697"	5
"1698"	5
"1699"	5
"1700"	3
"1701"	3
"1702"	3
"1703"	3
"1704"	3
"1705"	3
"1706"	3
"1707"	3
"1708"	3
"1709"	3
"1710"	3
"1711"	3
"1712"	3
"1713"	3
"1714"	3
"1715"	3
"1716"	3
"1717"	3
"1718"	3
"1719"	2
"1720"	1
"1721"	1
"1722"	1
"1723"	1
"1724"	1
"1725"	1
"1726"	1
"1727"	1
"1728"	1
"1729"	1
"1730"	1
"1731"	1
"1732"	1
"1733"	1
"1734"	1
"1735"	1
"1736"	1
"1737"	1
"1738"	1
"1739"	1
"1740"	2
"1741"	2
"1742"	2
"1743"	2
"1744"	2
"1745"	2
"1746"	2
"1747"	2
"1748"	1
"1749"	1
"1750"	2
"1751"	2
"1752"	2
"1753"	2
"1754"	2
"1755"	2
"1756"	2
"1757"	3
"1758"	3
"1759"	3
"1760"	3
"1761"	3
"1762"	3
"1763"	3
"1764"	3
"1765"	3
"1766"	3
"1767"	3
"1768"	3
"1769"	3
"1770"	2
"1771"	2
"1772"	2
"1773"	2
"1774"	2
"1775"	2
"1776"	1
"1777"	1
"1778"	1
"1779"	1
"1780"	1
"1781"	1
"1782"	1
"1783"	0
"1784"	0
"1785"	0
"1786"	0
"1787"	0
"1788"	0
"1789"	0
"1790"	0
"1791"	0
"1792"	0
"1793"	0
"1794"	0
"1795"	0
"1796"	0
"1797"	0
"1798"	0
"1799"	0
"1800"	0
"1801"	0
"1802"	0
"1803"	0
"1804"	0
"1805"	0
"1806"	0
"1807"	0
"1808"	0
"1809"	0
"1810"	0
"1811"	0
"1812"	0
"1813"	0
"1814"	0
"1815"	0
"1816"	0
"1817"	0
"1818"	0
"1819"	0
"1820"	0
"1821"	0
"1822"	0
"1823"	0
"1824"	0
"1825"	0
"1826"	0
"1827"	0
"1828"	0
"1829"	0
"1830"	0
"1831"	0
"1832"	0
"1833"	0
"1834"	0
"1835"	0
"1836"	0
"1837"	0
"1838"	0
"1839"	0
"1840"	0
"1841"	0
"1842"	0
"1843"	0
"1844"	0
"1845"	0
"1846"	0
"1847"	0
"1848"	0
"1849"	0
"1850"	0
"1851"	0
"1852"	0
"1853"	0
"1854"	0
"1855"	0
"1856"	0
"1857"	0
"1858"	0
"1859"	0
"1860"	0
"1861"	0
"1862"	0
"1863"	0
"1864"	0
"1865"	0
"1866"	0
"1867"	0
"1868"	0
"1869"	0
"1870"	0
"1871"	0
"1872"	0
"1873"	0
"1874"	0
"1875"	0
"1876"	0
"1877"	0
"1878"	0
"1879"	0
"1880"	0
"1881"	0
"1882"	0
"1883"	0
"1884"	0
"1885"	0
"1886"	0
"1887"	0
"1888"	0
"1889"	0
"1890"	0
"1891"	0
"1892"	0
"1893"	0
"1894"	0
"1895"	0
"1896"	0
"1897"	0
"1898"	0
"1899"	0
"1900"	0
"1901"	0
"1902"	0
"1903"	0
"1904"	0
"1905"	0
"1906"	0
"1907"	0
"1908"	0
"1909"	0
"1910"	0
"1911"	0
"1912"	0
"1913"	0
"1914"	0
"1915"	0
"1916"	0
"1917"	0
"1918"	0
"1919"	0
"1920"	0
"1921"	0
"1922"	0
"1923"	0
"1924"	0
"1925"	0
"1926"	0
"1927"	0
"1928"	0
"1929"	0
"1930"	0
"1931"	0
"1932"	0
"1933"	0
"1934"	0
"1935"	0
"1936"	0
"1937"	0
"1938"	0
"1939"	0
"1940"	0
"1941"	0
"1942"	0
"1943"	0
"1944"	0
"1945"	0
"1946"	0
"1947"	0
"1948"	0
"1949"	0
"1950"	0
"1951"	0
"1952"	0
"1953"	0
"1954"	0
"1955"	0
"1956"	0
"1957"	0
"1958"	0
"1959"	0
"1960"	0
"1961"	0
"1962"	0
"1963"	0
"1964"	0
"1965"	0
"1966"	0
"1967"	0
"1968"	0
"1969"	0
"1970"	0
"1971"	0
"1972"	0
"1973"	0
"1974"	0
"1975"	0
"1976"	0
"1977"	0
"1978"	0
"1979"	0
"1980"	0
"1981"	0
"1982"	0
"1983"	0
"1984"	0
"1985"	0
"1986"	0
"1987"	0
"1988"	0
"1989"	0
"1990"	0
"1991"	0
"1992"	0
"1993"	0
"1994"	0
"1995"	0
"1996"	0
"1997"	0
"1998"	0
"1999"	0
"2000"	0
"2001"	0
"2002"	0
"2003"	0
"2004"	0
"2005"	0
"2006"	0
"2007"	0
"2008"	0
"2009"	0
"2010"	0
"2011"	0
"2012"	0
"2013"	0
"2014"	0
"2015"	0
"2016"	0
"2017"	0
"2018"	0
"2019"	0
"2020"	0
"2021"	0
"2022"	0
"2023"	0
"2024"	0
"2025"	0
"2026"	0
"2027"	0
"2028"	0
"2029"	0
"2030"	0
"2031"	0
"2032"	0
"2033"	0
"2034"	0
"2035"	0
"2036"	0
"2037"	0
"2038"	0
"2039"	0
"2040"	0
"2041"	0
"2042"	0
"2043"	0
"2044"	0
"2045"	0
"2046"	0
"2047"	0
"2048"	0
"2049"	0
"2050"	0
"2051"	0
"2052"	0
"2053"	0
"2054"	0
"2055"	0
"2056"	0
"2057"	0
"2058"	0
"2059"	0
"2060"	0
"2061"	0
"2062"	0
"2063"	0
"2064"	0
"2065"	0
"2066"	0
"2067"	0
"2068"	0
"2069"	0
"2070"	0
"2071"	0
"2072"	0
"2073"	0
"2074"	0
"2075"	0
"2076"	0
"2077"	0
"2078"	0
"2079"	0
"2080"	0
"2081"	0
"2082"	0
"2083"	0
"2084"	0
"2085"	0
"2086"	0
"2087"	0
"2088"	0
"2089"	0
"2090"	0
"2091"	0
"2092"	0
"2093"	0
"2094"	0
"2095"	0
"2096"	0
"2097"	0
"2098"	0
"2099"	0
"2100"	0
"2101"	0
"2102"	0
"2103"	0
"2104"	0
"2105"	0
"2106"	0
"2107"	0
"2108"	0
"2109"	0
"2110"	0
"2111"	0
"2112"	0
"2113"	0
"2114"	0
"2115"	0
"2116"	0
"2117"	0
"2118"	0
"2119"	0
"2120"	0
"2121"	0
"2122"	0
"2123"	0
"2124"	0
"2125"	0
"2126"	0
"2127"	0
"2128"	0
"2129"	0
"2130"	0
"2131"	0
"2132"	0
"2133"	0
"2134"	0
"2135"	0
"2136"	0
"2137"	0
"2138"	0
"2139"	0
"2140"	0
