""	"coverage"
"187"	0
"188"	0
"189"	0
"190"	0
"191"	0
"192"	0
"193"	0
"194"	0
"195"	0
"196"	0
"197"	0
"198"	0
"199"	0
"200"	0
"201"	0
"202"	0
"203"	0
"204"	0
"205"	0
"206"	0
"207"	0
"208"	0
"209"	0
"210"	0
"211"	0
"212"	0
"213"	0
"214"	0
"215"	0
"216"	0
"217"	0
"218"	0
"219"	0
"220"	0
"221"	1
"222"	1
"223"	1
"224"	1
"225"	1
"226"	1
"227"	1
"228"	2
"229"	2
"230"	2
"231"	2
"232"	2
"233"	2
"234"	2
"235"	2
"236"	2
"237"	2
"238"	2
"239"	2
"240"	2
"241"	2
"242"	2
"243"	2
"244"	2
"245"	2
"246"	2
"247"	2
"248"	2
"249"	2
"250"	2
"251"	2
"252"	1
"253"	0
"254"	0
"255"	0
"256"	0
"257"	0
"258"	0
"259"	0
"260"	0
"261"	0
"262"	0
"263"	0
"264"	0
"265"	0
"266"	0
"267"	0
"268"	0
"269"	0
"270"	0
"271"	0
"272"	0
"273"	0
"274"	0
"275"	1
"276"	1
"277"	1
"278"	1
"279"	1
"280"	1
"281"	1
"282"	1
"283"	1
"284"	1
"285"	1
"286"	1
"287"	1
"288"	1
"289"	1
"290"	1
"291"	2
"292"	3
"293"	3
"294"	3
"295"	3
"296"	3
"297"	3
"298"	3
"299"	3
"300"	3
"301"	2
"302"	2
"303"	2
"304"	2
"305"	2
"306"	2
"307"	2
"308"	2
"309"	2
"310"	2
"311"	2
"312"	2
"313"	2
"314"	2
"315"	2
"316"	3
"317"	3
"318"	3
"319"	3
"320"	3
"321"	1
"322"	1
"323"	1
"324"	1
"325"	2
"326"	2
"327"	2
"328"	2
"329"	2
"330"	2
"331"	2
"332"	2
"333"	2
"334"	2
"335"	2
"336"	2
"337"	2
"338"	2
"339"	2
"340"	2
"341"	2
"342"	2
"343"	2
"344"	2
"345"	2
"346"	1
"347"	1
"348"	1
"349"	1
"350"	1
"351"	1
"352"	1
"353"	2
"354"	2
"355"	2
"356"	2
"357"	2
"358"	2
"359"	2
"360"	1
"361"	1
"362"	1
"363"	1
"364"	1
"365"	1
"366"	1
"367"	1
"368"	1
"369"	1
"370"	1
"371"	1
"372"	1
"373"	1
"374"	1
"375"	1
"376"	1
"377"	2
"378"	2
"379"	1
"380"	1
"381"	1
"382"	1
"383"	1
"384"	1
"385"	1
"386"	1
"387"	1
"388"	1
"389"	1
"390"	1
"391"	1
"392"	1
"393"	1
"394"	1
"395"	1
"396"	1
"397"	1
"398"	1
"399"	1
"400"	1
"401"	1
"402"	1
"403"	0
"404"	0
"405"	0
"406"	0
"407"	0
"408"	0
"409"	0
"410"	0
"411"	0
"412"	0
"413"	0
"414"	0
"415"	0
"416"	0
"417"	0
"418"	0
"419"	0
"420"	0
"421"	0
"422"	0
"423"	0
"424"	0
"425"	0
"426"	0
"427"	0
"428"	0
"429"	0
"430"	0
"431"	0
"432"	0
"433"	0
"434"	0
"435"	0
"436"	0
"437"	0
"438"	0
"439"	0
"440"	0
"441"	0
"442"	0
"443"	0
"444"	0
"445"	0
"446"	0
"447"	2
"448"	2
"449"	2
"450"	2
"451"	2
"452"	3
"453"	3
"454"	3
"455"	3
"456"	3
"457"	3
"458"	3
"459"	3
"460"	3
"461"	3
"462"	3
"463"	4
"464"	5
"465"	5
"466"	5
"467"	5
"468"	5
"469"	5
"470"	5
"471"	5
"472"	5
"473"	5
"474"	5
"475"	5
"476"	3
"477"	3
"478"	3
"479"	3
"480"	3
"481"	3
"482"	3
"483"	3
"484"	4
"485"	4
"486"	3
"487"	3
"488"	2
"489"	2
"490"	1
"491"	1
"492"	1
"493"	1
"494"	1
"495"	1
"496"	1
"497"	1
"498"	1
"499"	1
"500"	1
"501"	1
"502"	1
"503"	1
"504"	1
"505"	1
"506"	1
"507"	1
"508"	1
"509"	1
"510"	1
"511"	1
"512"	1
"513"	1
"514"	1
"515"	1
"516"	1
"517"	0
"518"	0
"519"	0
"520"	0
"521"	0
"522"	0
"523"	0
"524"	0
"525"	0
"526"	0
"527"	0
"528"	0
"529"	0
"530"	0
"531"	0
"532"	0
"533"	0
"534"	0
"535"	0
"536"	0
"537"	0
"538"	0
"539"	0
"540"	1
"541"	2
"542"	2
"543"	2
"544"	2
"545"	2
"546"	2
"547"	2
"548"	2
"549"	2
"550"	3
"551"	3
"552"	3
"553"	3
"554"	3
"555"	3
"556"	3
"557"	3
"558"	3
"559"	3
"560"	3
"561"	3
"562"	3
"563"	3
"564"	3
"565"	3
"566"	3
"567"	3
"568"	3
"569"	3
"570"	3
"571"	2
"572"	2
"573"	2
"574"	1
"575"	1
"576"	1
"577"	1
"578"	0
"579"	0
"580"	0
"581"	0
"582"	0
"583"	0
"584"	0
"585"	0
"586"	0
"587"	0
"588"	0
"589"	0
"590"	0
"591"	0
"592"	0
"593"	0
"594"	0
"595"	0
"596"	0
"597"	0
"598"	0
"599"	0
"600"	0
"601"	0
"602"	1
"603"	1
"604"	1
"605"	1
"606"	1
"607"	1
"608"	1
"609"	1
"610"	1
"611"	2
"612"	2
"613"	2
"614"	6
"615"	14
"616"	15
"617"	16
"618"	16
"619"	29
"620"	29
"621"	31
"622"	31
"623"	31
"624"	31
"625"	32
"626"	32
"627"	32
"628"	32
"629"	33
"630"	33
"631"	33
"632"	33
"633"	32
"634"	32
"635"	32
"636"	32
"637"	32
"638"	32
"639"	32
"640"	32
"641"	30
"642"	30
"643"	30
"644"	26
"645"	23
"646"	23
"647"	22
"648"	19
"649"	16
"650"	16
"651"	9
"652"	4
"653"	1
"654"	1
"655"	1
"656"	1
"657"	1
"658"	1
"659"	1
"660"	1
"661"	1
"662"	1
"663"	1
"664"	1
"665"	1
"666"	1
"667"	1
"668"	1
"669"	1
"670"	1
"671"	1
"672"	1
"673"	1
"674"	1
"675"	1
"676"	1
"677"	1
"678"	1
"679"	0
"680"	2
"681"	2
"682"	2
"683"	2
"684"	2
"685"	2
"686"	2
"687"	2
"688"	2
"689"	2
"690"	2
"691"	2
"692"	2
"693"	2
"694"	2
"695"	2
"696"	2
"697"	3
"698"	4
"699"	4
"700"	4
"701"	4
"702"	4
"703"	4
"704"	4
"705"	4
"706"	4
"707"	6
"708"	6
"709"	6
"710"	6
"711"	7
"712"	7
"713"	7
"714"	7
"715"	7
"716"	7
"717"	7
"718"	7
"719"	7
"720"	7
"721"	7
"722"	7
"723"	7
"724"	7
"725"	7
"726"	7
"727"	5
"728"	5
"729"	5
"730"	4
"731"	4
"732"	4
"733"	4
"734"	4
"735"	4
"736"	5
"737"	5
"738"	3
"739"	3
"740"	3
"741"	3
"742"	2
"743"	2
"744"	2
"745"	2
"746"	2
"747"	2
"748"	3
"749"	3
"750"	3
"751"	3
"752"	3
"753"	2
"754"	2
"755"	2
"756"	2
"757"	2
"758"	2
"759"	2
"760"	2
"761"	2
"762"	2
"763"	3
"764"	2
"765"	3
"766"	3
"767"	3
"768"	3
"769"	4
"770"	4
"771"	4
"772"	4
"773"	4
"774"	3
"775"	4
"776"	4
"777"	4
"778"	4
"779"	4
"780"	4
"781"	4
"782"	4
"783"	4
"784"	4
"785"	8
"786"	9
"787"	10
"788"	10
"789"	11
"790"	12
"791"	12
"792"	12
"793"	12
"794"	12
"795"	11
"796"	11
"797"	9
"798"	9
"799"	9
"800"	11
"801"	12
"802"	12
"803"	12
"804"	12
"805"	12
"806"	12
"807"	14
"808"	17
"809"	17
"810"	18
"811"	16
"812"	16
"813"	14
"814"	13
"815"	12
"816"	13
"817"	13
"818"	12
"819"	12
"820"	12
"821"	12
"822"	12
"823"	11
"824"	11
"825"	11
"826"	11
"827"	13
"828"	13
"829"	13
"830"	13
"831"	12
"832"	12
"833"	14
"834"	14
"835"	13
"836"	12
"837"	12
"838"	12
"839"	11
"840"	10
"841"	9
"842"	9
"843"	10
"844"	10
"845"	9
"846"	10
"847"	10
"848"	11
"849"	11
"850"	11
"851"	11
"852"	11
"853"	11
"854"	11
"855"	11
"856"	10
"857"	9
"858"	10
"859"	10
"860"	10
"861"	9
"862"	10
"863"	10
"864"	11
"865"	11
"866"	11
"867"	10
"868"	10
"869"	11
"870"	11
"871"	11
"872"	11
"873"	10
"874"	8
"875"	8
"876"	8
"877"	10
"878"	10
"879"	9
"880"	9
"881"	9
"882"	9
"883"	11
"884"	8
"885"	8
"886"	8
"887"	7
"888"	7
"889"	7
"890"	7
"891"	7
"892"	7
"893"	7
"894"	7
"895"	6
"896"	6
"897"	5
"898"	5
"899"	5
"900"	5
"901"	4
"902"	4
"903"	4
"904"	4
"905"	4
"906"	2
"907"	2
"908"	2
"909"	2
"910"	2
"911"	2
"912"	1
"913"	0
"914"	0
"915"	0
"916"	0
"917"	0
"918"	0
"919"	0
"920"	0
"921"	0
"922"	0
"923"	0
"924"	0
"925"	0
"926"	0
"927"	0
"928"	0
"929"	0
"930"	0
"931"	0
"932"	0
"933"	0
"934"	0
"935"	0
"936"	0
"937"	0
"938"	0
"939"	0
"940"	1
"941"	1
"942"	1
"943"	1
"944"	1
"945"	1
"946"	1
"947"	1
"948"	1
"949"	1
"950"	1
"951"	3
"952"	3
"953"	4
"954"	4
"955"	4
"956"	4
"957"	5
"958"	5
"959"	5
"960"	5
"961"	5
"962"	5
"963"	6
"964"	6
"965"	6
"966"	6
"967"	11
"968"	11
"969"	11
"970"	11
"971"	11
"972"	11
"973"	10
"974"	10
"975"	10
"976"	10
"977"	10
"978"	10
"979"	11
"980"	10
"981"	11
"982"	11
"983"	11
"984"	14
"985"	14
"986"	14
"987"	14
"988"	13
"989"	9
"990"	7
"991"	7
"992"	7
"993"	7
"994"	7
"995"	7
"996"	7
"997"	7
"998"	7
"999"	7
"1000"	7
"1001"	7
"1002"	7
"1003"	7
"1004"	6
"1005"	6
"1006"	5
"1007"	5
"1008"	4
"1009"	4
"1010"	4
"1011"	4
"1012"	2
"1013"	2
"1014"	2
"1015"	0
"1016"	0
"1017"	0
"1018"	0
"1019"	0
"1020"	0
"1021"	0
"1022"	0
"1023"	0
"1024"	0
"1025"	0
"1026"	0
"1027"	0
"1028"	0
"1029"	0
"1030"	2
"1031"	3
"1032"	3
"1033"	3
"1034"	3
"1035"	3
"1036"	3
"1037"	3
"1038"	3
"1039"	3
"1040"	3
"1041"	3
"1042"	3
"1043"	3
"1044"	3
"1045"	3
"1046"	4
"1047"	4
"1048"	4
"1049"	4
"1050"	5
"1051"	5
"1052"	7
"1053"	7
"1054"	6
"1055"	6
"1056"	6
"1057"	5
"1058"	5
"1059"	5
"1060"	4
"1061"	5
"1062"	6
"1063"	8
"1064"	9
"1065"	9
"1066"	9
"1067"	10
"1068"	10
"1069"	10
"1070"	11
"1071"	11
"1072"	11
"1073"	10
"1074"	10
"1075"	10
"1076"	10
"1077"	10
"1078"	10
"1079"	10
"1080"	9
"1081"	9
"1082"	9
"1083"	9
"1084"	8
"1085"	7
"1086"	7
"1087"	7
"1088"	7
"1089"	7
"1090"	6
"1091"	5
"1092"	5
"1093"	7
"1094"	7
"1095"	6
"1096"	8
"1097"	6
"1098"	9
"1099"	10
"1100"	10
"1101"	10
"1102"	10
"1103"	10
"1104"	10
"1105"	10
"1106"	10
"1107"	10
"1108"	10
"1109"	10
"1110"	10
"1111"	11
"1112"	11
"1113"	12
"1114"	14
"1115"	16
"1116"	16
"1117"	16
"1118"	16
"1119"	16
"1120"	16
"1121"	15
"1122"	15
"1123"	15
"1124"	10
"1125"	10
"1126"	10
"1127"	10
"1128"	8
"1129"	7
"1130"	7
"1131"	7
"1132"	7
"1133"	7
"1134"	7
"1135"	7
"1136"	7
"1137"	7
"1138"	6
"1139"	6
"1140"	6
"1141"	4
"1142"	4
"1143"	1
"1144"	1
"1145"	1
"1146"	1
"1147"	1
"1148"	1
"1149"	1
"1150"	1
"1151"	1
"1152"	1
"1153"	1
"1154"	1
"1155"	1
"1156"	1
"1157"	1
"1158"	1
"1159"	1
"1160"	1
"1161"	1
"1162"	0
"1163"	0
"1164"	0
"1165"	0
"1166"	0
"1167"	0
"1168"	0
"1169"	0
"1170"	0
"1171"	0
"1172"	0
"1173"	1
"1174"	1
"1175"	1
"1176"	1
"1177"	1
"1178"	1
"1179"	1
"1180"	1
"1181"	1
"1182"	1
"1183"	1
"1184"	1
"1185"	1
"1186"	1
"1187"	1
"1188"	1
"1189"	1
"1190"	1
"1191"	1
"1192"	1
"1193"	1
"1194"	1
"1195"	1
"1196"	1
"1197"	1
"1198"	1
"1199"	1
"1200"	1
"1201"	1
"1202"	1
"1203"	1
"1204"	3
"1205"	2
"1206"	2
"1207"	2
"1208"	2
"1209"	2
"1210"	2
"1211"	2
"1212"	2
"1213"	2
"1214"	2
"1215"	2
"1216"	2
"1217"	2
"1218"	2
"1219"	2
"1220"	2
"1221"	2
"1222"	2
"1223"	2
"1224"	2
"1225"	2
"1226"	2
"1227"	2
"1228"	2
"1229"	2
"1230"	1
"1231"	1
"1232"	1
"1233"	1
"1234"	1
"1235"	1
"1236"	0
"1237"	2
"1238"	2
"1239"	2
"1240"	2
"1241"	2
"1242"	2
"1243"	2
"1244"	2
"1245"	2
"1246"	3
"1247"	3
"1248"	3
"1249"	3
"1250"	3
"1251"	4
"1252"	4
"1253"	4
"1254"	4
"1255"	4
"1256"	4
"1257"	6
"1258"	6
"1259"	6
"1260"	6
"1261"	6
"1262"	6
"1263"	6
"1264"	6
"1265"	6
"1266"	6
"1267"	6
"1268"	6
"1269"	6
"1270"	4
"1271"	4
"1272"	4
"1273"	3
"1274"	3
"1275"	3
"1276"	3
"1277"	4
"1278"	4
"1279"	5
"1280"	5
"1281"	5
"1282"	5
"1283"	6
"1284"	5
"1285"	5
"1286"	5
"1287"	5
"1288"	5
"1289"	5
"1290"	4
"1291"	4
"1292"	3
"1293"	3
"1294"	3
"1295"	3
"1296"	3
"1297"	3
"1298"	3
"1299"	3
"1300"	3
"1301"	3
"1302"	3
"1303"	5
"1304"	5
"1305"	5
"1306"	5
"1307"	4
"1308"	4
"1309"	4
"1310"	3
"1311"	3
"1312"	3
"1313"	3
"1314"	3
"1315"	3
"1316"	3
"1317"	3
"1318"	3
"1319"	3
"1320"	3
"1321"	3
"1322"	3
"1323"	3
"1324"	3
"1325"	3
"1326"	3
"1327"	3
"1328"	5
"1329"	5
"1330"	3
"1331"	4
"1332"	4
"1333"	4
"1334"	4
"1335"	5
"1336"	5
"1337"	5
"1338"	5
"1339"	5
"1340"	5
"1341"	6
"1342"	6
"1343"	6
"1344"	6
"1345"	6
"1346"	6
"1347"	6
"1348"	5
"1349"	5
"1350"	5
"1351"	5
"1352"	5
"1353"	5
"1354"	4
"1355"	4
"1356"	3
"1357"	2
"1358"	1
"1359"	1
"1360"	1
"1361"	1
"1362"	1
"1363"	1
"1364"	1
"1365"	1
"1366"	1
"1367"	1
"1368"	1
"1369"	1
"1370"	1
"1371"	1
"1372"	0
"1373"	0
"1374"	0
"1375"	0
"1376"	0
"1377"	0
"1378"	0
"1379"	0
"1380"	1
"1381"	1
"1382"	1
"1383"	1
"1384"	1
"1385"	1
"1386"	1
"1387"	1
"1388"	1
"1389"	1
"1390"	1
"1391"	1
"1392"	1
"1393"	3
"1394"	3
"1395"	3
"1396"	3
"1397"	3
"1398"	3
"1399"	4
"1400"	4
"1401"	4
"1402"	4
"1403"	4
"1404"	4
"1405"	4
"1406"	4
"1407"	4
"1408"	4
"1409"	3
"1410"	4
"1411"	4
"1412"	4
"1413"	4
"1414"	4
"1415"	4
"1416"	4
"1417"	4
"1418"	4
"1419"	4
"1420"	4
"1421"	4
"1422"	2
"1423"	2
"1424"	2
"1425"	2
"1426"	1
"1427"	1
"1428"	1
"1429"	1
"1430"	1
"1431"	1
"1432"	1
"1433"	1
"1434"	1
"1435"	1
"1436"	1
"1437"	1
"1438"	1
"1439"	1
"1440"	1
"1441"	1
"1442"	1
"1443"	1
"1444"	0
"1445"	0
"1446"	0
"1447"	0
"1448"	0
"1449"	0
"1450"	0
"1451"	0
"1452"	0
"1453"	1
"1454"	1
"1455"	1
"1456"	1
"1457"	1
"1458"	1
"1459"	1
"1460"	1
"1461"	1
"1462"	4
"1463"	4
"1464"	4
"1465"	4
"1466"	4
"1467"	4
"1468"	4
"1469"	4
"1470"	4
"1471"	4
"1472"	4
"1473"	4
"1474"	6
"1475"	6
"1476"	6
"1477"	6
"1478"	6
"1479"	6
"1480"	6
"1481"	6
"1482"	7
"1483"	8
"1484"	8
"1485"	8
"1486"	8
"1487"	8
"1488"	8
"1489"	8
"1490"	8
"1491"	8
"1492"	7
"1493"	7
"1494"	5
"1495"	5
"1496"	5
"1497"	5
"1498"	5
"1499"	5
"1500"	5
"1501"	5
"1502"	5
"1503"	5
"1504"	4
"1505"	4
"1506"	3
"1507"	4
"1508"	4
"1509"	3
"1510"	3
"1511"	3
"1512"	3
"1513"	3
"1514"	2
"1515"	2
"1516"	1
"1517"	1
"1518"	1
"1519"	1
"1520"	1
"1521"	1
"1522"	2
"1523"	2
"1524"	2
"1525"	2
"1526"	2
"1527"	2
"1528"	2
"1529"	1
"1530"	1
"1531"	1
"1532"	1
"1533"	1
"1534"	1
"1535"	1
"1536"	1
"1537"	1
"1538"	1
"1539"	1
"1540"	1
"1541"	1
"1542"	1
"1543"	1
"1544"	1
"1545"	1
"1546"	1
"1547"	1
"1548"	2
"1549"	2
"1550"	2
"1551"	1
"1552"	1
"1553"	1
"1554"	3
"1555"	3
"1556"	3
"1557"	3
"1558"	3
"1559"	3
"1560"	3
"1561"	3
"1562"	3
"1563"	4
"1564"	4
"1565"	4
"1566"	5
"1567"	5
"1568"	5
"1569"	7
"1570"	7
"1571"	8
"1572"	9
"1573"	9
"1574"	9
"1575"	8
"1576"	8
"1577"	8
"1578"	8
"1579"	8
"1580"	8
"1581"	8
"1582"	8
"1583"	9
"1584"	10
"1585"	9
"1586"	9
"1587"	9
"1588"	10
"1589"	10
"1590"	10
"1591"	10
"1592"	10
"1593"	10
"1594"	9
"1595"	9
"1596"	9
"1597"	8
"1598"	8
"1599"	4
"1600"	4
"1601"	4
"1602"	4
"1603"	4
"1604"	5
"1605"	5
"1606"	5
"1607"	5
"1608"	5
"1609"	5
"1610"	5
"1611"	5
"1612"	6
"1613"	4
"1614"	3
"1615"	3
"1616"	4
"1617"	3
"1618"	3
"1619"	3
"1620"	3
"1621"	3
"1622"	4
"1623"	4
"1624"	4
"1625"	4
"1626"	4
"1627"	5
"1628"	5
"1629"	5
"1630"	4
"1631"	4
"1632"	4
"1633"	4
"1634"	4
"1635"	4
"1636"	4
"1637"	4
"1638"	4
"1639"	4
"1640"	4
"1641"	4
"1642"	4
"1643"	4
"1644"	3
"1645"	3
"1646"	3
"1647"	4
"1648"	3
"1649"	3
"1650"	3
"1651"	3
"1652"	4
"1653"	4
"1654"	4
"1655"	4
"1656"	4
"1657"	3
"1658"	3
"1659"	4
"1660"	7
"1661"	9
"1662"	12
"1663"	12
"1664"	12
"1665"	12
"1666"	12
"1667"	12
"1668"	12
"1669"	13
"1670"	12
"1671"	12
"1672"	12
"1673"	12
"1674"	12
"1675"	12
"1676"	12
"1677"	12
"1678"	12
"1679"	11
"1680"	11
"1681"	10
"1682"	10
"1683"	10
"1684"	8
"1685"	9
"1686"	9
"1687"	9
"1688"	8
"1689"	8
"1690"	8
"1691"	4
"1692"	4
"1693"	4
"1694"	2
"1695"	2
"1696"	2
"1697"	2
"1698"	1
"1699"	1
"1700"	1
"1701"	1
"1702"	1
"1703"	1
"1704"	1
"1705"	1
"1706"	1
"1707"	1
"1708"	3
"1709"	3
"1710"	3
"1711"	3
"1712"	3
"1713"	3
"1714"	3
"1715"	3
"1716"	3
"1717"	2
"1718"	3
"1719"	3
"1720"	3
"1721"	3
"1722"	3
"1723"	3
"1724"	3
"1725"	3
"1726"	3
"1727"	3
"1728"	3
"1729"	3
"1730"	3
"1731"	2
"1732"	2
"1733"	3
"1734"	3
"1735"	3
"1736"	3
"1737"	4
"1738"	3
"1739"	3
"1740"	3
"1741"	3
"1742"	3
"1743"	3
"1744"	3
"1745"	3
"1746"	3
"1747"	3
"1748"	2
"1749"	2
"1750"	2
"1751"	2
"1752"	2
"1753"	2
"1754"	2
"1755"	2
"1756"	1
"1757"	1
"1758"	2
"1759"	3
"1760"	3
"1761"	3
"1762"	4
"1763"	4
"1764"	4
"1765"	4
"1766"	4
"1767"	4
"1768"	4
"1769"	3
"1770"	3
"1771"	3
"1772"	3
"1773"	3
"1774"	3
"1775"	3
"1776"	5
"1777"	5
"1778"	5
"1779"	9
"1780"	9
"1781"	9
"1782"	9
"1783"	9
"1784"	9
"1785"	11
"1786"	10
"1787"	12
"1788"	12
"1789"	12
"1790"	11
"1791"	11
"1792"	10
"1793"	10
"1794"	10
"1795"	10
"1796"	10
"1797"	10
"1798"	10
"1799"	10
"1800"	10
"1801"	9
"1802"	10
"1803"	10
"1804"	10
"1805"	9
"1806"	9
"1807"	9
"1808"	9
"1809"	7
"1810"	3
"1811"	3
"1812"	3
"1813"	3
"1814"	1
"1815"	1
"1816"	1
"1817"	1
"1818"	1
"1819"	1
"1820"	1
"1821"	1
"1822"	1
"1823"	1
"1824"	1
"1825"	1
"1826"	1
"1827"	0
"1828"	0
"1829"	0
"1830"	0
"1831"	0
"1832"	0
"1833"	0
"1834"	0
"1835"	0
"1836"	0
"1837"	0
"1838"	1
"1839"	1
"1840"	1
"1841"	1
"1842"	1
"1843"	1
"1844"	1
"1845"	4
"1846"	4
"1847"	4
"1848"	4
"1849"	4
"1850"	4
"1851"	4
"1852"	4
"1853"	4
"1854"	4
"1855"	4
"1856"	4
"1857"	4
"1858"	4
"1859"	4
"1860"	4
"1861"	4
"1862"	4
"1863"	6
"1864"	6
"1865"	6
"1866"	6
"1867"	6
"1868"	6
"1869"	6
"1870"	6
"1871"	6
"1872"	6
"1873"	4
"1874"	4
"1875"	3
"1876"	3
"1877"	3
"1878"	3
"1879"	3
"1880"	3
"1881"	3
"1882"	3
"1883"	3
"1884"	3
"1885"	3
"1886"	3
"1887"	3
"1888"	5
"1889"	6
"1890"	8
"1891"	8
"1892"	7
"1893"	7
"1894"	7
"1895"	7
"1896"	6
"1897"	6
"1898"	6
"1899"	6
"1900"	7
"1901"	7
"1902"	7
"1903"	7
"1904"	7
"1905"	7
"1906"	7
"1907"	7
"1908"	7
"1909"	7
"1910"	7
"1911"	7
"1912"	8
"1913"	7
"1914"	7
"1915"	7
"1916"	6
"1917"	4
"1918"	3
"1919"	3
"1920"	3
"1921"	3
"1922"	3
"1923"	3
"1924"	3
"1925"	3
"1926"	2
"1927"	2
"1928"	1
"1929"	3
"1930"	3
"1931"	3
"1932"	3
"1933"	3
"1934"	3
"1935"	3
"1936"	3
"1937"	3
"1938"	3
"1939"	2
"1940"	3
"1941"	3
"1942"	3
"1943"	3
"1944"	3
"1945"	3
"1946"	3
"1947"	3
"1948"	3
"1949"	4
"1950"	4
"1951"	4
"1952"	4
"1953"	4
"1954"	4
"1955"	4
"1956"	4
"1957"	4
"1958"	4
"1959"	4
"1960"	3
"1961"	3
"1962"	2
"1963"	1
"1964"	1
"1965"	1
"1966"	2
"1967"	2
"1968"	2
"1969"	2
"1970"	2
"1971"	2
"1972"	2
"1973"	2
"1974"	1
"1975"	1
"1976"	1
"1977"	1
"1978"	1
"1979"	1
"1980"	2
"1981"	2
"1982"	2
"1983"	2
"1984"	2
"1985"	2
"1986"	3
"1987"	3
"1988"	3
"1989"	3
"1990"	3
"1991"	2
"1992"	2
"1993"	2
"1994"	2
"1995"	2
"1996"	2
"1997"	2
"1998"	2
"1999"	2
"2000"	2
"2001"	2
"2002"	2
"2003"	2
"2004"	2
"2005"	2
"2006"	2
"2007"	2
"2008"	2
"2009"	2
"2010"	3
"2011"	3
"2012"	3
"2013"	3
"2014"	3
"2015"	2
"2016"	2
"2017"	2
"2018"	2
"2019"	2
"2020"	2
"2021"	2
"2022"	3
"2023"	3
"2024"	3
"2025"	3
"2026"	3
"2027"	3
"2028"	3
"2029"	3
"2030"	3
"2031"	3
"2032"	3
"2033"	3
"2034"	3
"2035"	3
"2036"	2
"2037"	2
"2038"	2
"2039"	2
"2040"	2
"2041"	2
"2042"	2
"2043"	3
"2044"	4
"2045"	4
"2046"	4
"2047"	4
"2048"	4
"2049"	4
"2050"	4
"2051"	4
"2052"	5
"2053"	5
"2054"	4
"2055"	4
"2056"	4
"2057"	4
"2058"	4
"2059"	4
"2060"	4
"2061"	4
"2062"	4
"2063"	4
"2064"	4
"2065"	4
"2066"	4
"2067"	4
"2068"	4
"2069"	4
"2070"	4
"2071"	4
"2072"	2
"2073"	2
"2074"	2
"2075"	1
"2076"	1
"2077"	1
"2078"	0
"2079"	0
"2080"	0
"2081"	0
"2082"	0
"2083"	0
"2084"	0
"2085"	1
"2086"	1
"2087"	1
"2088"	1
"2089"	1
"2090"	1
"2091"	1
"2092"	1
"2093"	1
"2094"	1
"2095"	1
"2096"	1
"2097"	1
"2098"	1
"2099"	1
"2100"	1
"2101"	1
"2102"	1
"2103"	1
"2104"	1
"2105"	1
"2106"	1
"2107"	1
"2108"	1
"2109"	0
"2110"	0
"2111"	0
"2112"	0
"2113"	0
"2114"	0
"2115"	0
"2116"	0
"2117"	0
"2118"	0
"2119"	0
"2120"	0
"2121"	0
"2122"	0
"2123"	1
"2124"	2
"2125"	2
"2126"	2
"2127"	2
"2128"	2
"2129"	2
"2130"	2
"2131"	2
"2132"	2
"2133"	2
"2134"	2
"2135"	2
"2136"	2
"2137"	2
"2138"	2
"2139"	2
"2140"	2
