""	"coverage"
"187"	0
"188"	0
"189"	0
"190"	0
"191"	0
"192"	0
"193"	0
"194"	0
"195"	0
"196"	0
"197"	0
"198"	0
"199"	0
"200"	0
"201"	0
"202"	0
"203"	0
"204"	0
"205"	0
"206"	0
"207"	0
"208"	0
"209"	0
"210"	0
"211"	0
"212"	0
"213"	0
"214"	0
"215"	0
"216"	0
"217"	0
"218"	0
"219"	0
"220"	0
"221"	0
"222"	0
"223"	0
"224"	0
"225"	0
"226"	0
"227"	0
"228"	0
"229"	0
"230"	0
"231"	0
"232"	0
"233"	0
"234"	0
"235"	0
"236"	0
"237"	0
"238"	0
"239"	0
"240"	0
"241"	0
"242"	0
"243"	0
"244"	0
"245"	0
"246"	0
"247"	0
"248"	0
"249"	0
"250"	0
"251"	0
"252"	0
"253"	0
"254"	0
"255"	0
"256"	0
"257"	0
"258"	0
"259"	0
"260"	0
"261"	0
"262"	0
"263"	0
"264"	0
"265"	0
"266"	0
"267"	0
"268"	0
"269"	0
"270"	0
"271"	0
"272"	0
"273"	0
"274"	0
"275"	1
"276"	1
"277"	1
"278"	1
"279"	1
"280"	1
"281"	1
"282"	1
"283"	1
"284"	1
"285"	1
"286"	1
"287"	1
"288"	1
"289"	1
"290"	1
"291"	1
"292"	1
"293"	1
"294"	1
"295"	1
"296"	1
"297"	1
"298"	1
"299"	0
"300"	0
"301"	0
"302"	0
"303"	0
"304"	0
"305"	0
"306"	0
"307"	0
"308"	0
"309"	0
"310"	0
"311"	0
"312"	0
"313"	0
"314"	0
"315"	0
"316"	0
"317"	0
"318"	0
"319"	0
"320"	0
"321"	0
"322"	0
"323"	0
"324"	0
"325"	0
"326"	1
"327"	1
"328"	1
"329"	1
"330"	1
"331"	1
"332"	1
"333"	1
"334"	1
"335"	1
"336"	1
"337"	1
"338"	1
"339"	1
"340"	1
"341"	1
"342"	1
"343"	1
"344"	1
"345"	1
"346"	1
"347"	1
"348"	1
"349"	1
"350"	1
"351"	2
"352"	2
"353"	2
"354"	2
"355"	2
"356"	2
"357"	2
"358"	1
"359"	1
"360"	1
"361"	1
"362"	1
"363"	1
"364"	1
"365"	1
"366"	1
"367"	1
"368"	1
"369"	1
"370"	1
"371"	1
"372"	1
"373"	1
"374"	1
"375"	1
"376"	0
"377"	0
"378"	0
"379"	0
"380"	0
"381"	0
"382"	0
"383"	0
"384"	0
"385"	0
"386"	0
"387"	0
"388"	0
"389"	0
"390"	0
"391"	0
"392"	0
"393"	0
"394"	0
"395"	0
"396"	0
"397"	0
"398"	0
"399"	0
"400"	0
"401"	0
"402"	0
"403"	1
"404"	1
"405"	1
"406"	1
"407"	1
"408"	1
"409"	1
"410"	1
"411"	1
"412"	1
"413"	1
"414"	1
"415"	1
"416"	1
"417"	1
"418"	1
"419"	1
"420"	1
"421"	1
"422"	1
"423"	0
"424"	0
"425"	0
"426"	0
"427"	0
"428"	0
"429"	0
"430"	0
"431"	0
"432"	0
"433"	0
"434"	0
"435"	0
"436"	0
"437"	0
"438"	0
"439"	0
"440"	0
"441"	0
"442"	0
"443"	0
"444"	0
"445"	0
"446"	0
"447"	0
"448"	0
"449"	0
"450"	0
"451"	1
"452"	1
"453"	1
"454"	1
"455"	1
"456"	1
"457"	1
"458"	1
"459"	1
"460"	1
"461"	1
"462"	1
"463"	1
"464"	1
"465"	1
"466"	1
"467"	1
"468"	1
"469"	1
"470"	1
"471"	1
"472"	1
"473"	1
"474"	1
"475"	1
"476"	1
"477"	1
"478"	1
"479"	0
"480"	0
"481"	0
"482"	0
"483"	0
"484"	0
"485"	0
"486"	0
"487"	0
"488"	0
"489"	0
"490"	0
"491"	0
"492"	0
"493"	0
"494"	0
"495"	0
"496"	0
"497"	0
"498"	0
"499"	0
"500"	0
"501"	0
"502"	0
"503"	0
"504"	0
"505"	1
"506"	1
"507"	1
"508"	1
"509"	1
"510"	1
"511"	1
"512"	1
"513"	1
"514"	1
"515"	1
"516"	1
"517"	1
"518"	1
"519"	1
"520"	1
"521"	1
"522"	1
"523"	1
"524"	1
"525"	1
"526"	1
"527"	0
"528"	0
"529"	0
"530"	0
"531"	0
"532"	0
"533"	0
"534"	0
"535"	0
"536"	0
"537"	0
"538"	0
"539"	0
"540"	0
"541"	0
"542"	0
"543"	0
"544"	0
"545"	0
"546"	0
"547"	0
"548"	0
"549"	0
"550"	0
"551"	0
"552"	0
"553"	0
"554"	0
"555"	0
"556"	0
"557"	0
"558"	0
"559"	0
"560"	0
"561"	0
"562"	0
"563"	0
"564"	0
"565"	0
"566"	0
"567"	0
"568"	0
"569"	0
"570"	0
"571"	0
"572"	0
"573"	0
"574"	0
"575"	0
"576"	0
"577"	0
"578"	0
"579"	0
"580"	0
"581"	0
"582"	0
"583"	0
"584"	0
"585"	0
"586"	0
"587"	0
"588"	0
"589"	0
"590"	0
"591"	0
"592"	0
"593"	0
"594"	0
"595"	0
"596"	0
"597"	0
"598"	0
"599"	0
"600"	0
"601"	0
"602"	0
"603"	0
"604"	0
"605"	0
"606"	0
"607"	0
"608"	0
"609"	0
"610"	2
"611"	3
"612"	4
"613"	5
"614"	5
"615"	9
"616"	10
"617"	12
"618"	12
"619"	16
"620"	16
"621"	18
"622"	18
"623"	18
"624"	18
"625"	18
"626"	18
"627"	18
"628"	18
"629"	18
"630"	18
"631"	18
"632"	18
"633"	18
"634"	18
"635"	18
"636"	18
"637"	18
"638"	18
"639"	18
"640"	18
"641"	18
"642"	18
"643"	17
"644"	11
"645"	12
"646"	12
"647"	12
"648"	10
"649"	10
"650"	10
"651"	5
"652"	1
"653"	1
"654"	1
"655"	1
"656"	1
"657"	1
"658"	1
"659"	1
"660"	1
"661"	1
"662"	1
"663"	1
"664"	1
"665"	1
"666"	1
"667"	1
"668"	1
"669"	2
"670"	2
"671"	2
"672"	2
"673"	2
"674"	2
"675"	2
"676"	2
"677"	1
"678"	1
"679"	1
"680"	1
"681"	2
"682"	2
"683"	2
"684"	2
"685"	2
"686"	2
"687"	2
"688"	2
"689"	3
"690"	3
"691"	3
"692"	3
"693"	3
"694"	3
"695"	3
"696"	4
"697"	4
"698"	4
"699"	4
"700"	4
"701"	4
"702"	4
"703"	4
"704"	5
"705"	5
"706"	6
"707"	6
"708"	6
"709"	6
"710"	6
"711"	6
"712"	6
"713"	5
"714"	7
"715"	7
"716"	7
"717"	7
"718"	7
"719"	7
"720"	6
"721"	6
"722"	6
"723"	6
"724"	6
"725"	6
"726"	6
"727"	6
"728"	6
"729"	6
"730"	4
"731"	3
"732"	2
"733"	2
"734"	2
"735"	2
"736"	2
"737"	2
"738"	2
"739"	0
"740"	0
"741"	0
"742"	0
"743"	0
"744"	0
"745"	0
"746"	0
"747"	0
"748"	0
"749"	0
"750"	0
"751"	0
"752"	0
"753"	0
"754"	0
"755"	0
"756"	0
"757"	0
"758"	0
"759"	0
"760"	0
"761"	0
"762"	0
"763"	4
"764"	4
"765"	4
"766"	4
"767"	4
"768"	4
"769"	4
"770"	4
"771"	4
"772"	4
"773"	4
"774"	4
"775"	4
"776"	4
"777"	4
"778"	4
"779"	4
"780"	4
"781"	4
"782"	4
"783"	4
"784"	4
"785"	4
"786"	4
"787"	2
"788"	2
"789"	3
"790"	4
"791"	2
"792"	2
"793"	2
"794"	3
"795"	3
"796"	3
"797"	3
"798"	3
"799"	3
"800"	5
"801"	9
"802"	9
"803"	9
"804"	9
"805"	9
"806"	9
"807"	9
"808"	9
"809"	9
"810"	12
"811"	15
"812"	15
"813"	15
"814"	15
"815"	17
"816"	17
"817"	18
"818"	18
"819"	18
"820"	18
"821"	17
"822"	17
"823"	17
"824"	16
"825"	16
"826"	16
"827"	17
"828"	17
"829"	17
"830"	14
"831"	16
"832"	17
"833"	18
"834"	18
"835"	20
"836"	20
"837"	20
"838"	20
"839"	16
"840"	16
"841"	13
"842"	12
"843"	13
"844"	12
"845"	13
"846"	13
"847"	13
"848"	13
"849"	14
"850"	16
"851"	16
"852"	16
"853"	16
"854"	16
"855"	17
"856"	16
"857"	13
"858"	13
"859"	13
"860"	13
"861"	12
"862"	12
"863"	10
"864"	10
"865"	9
"866"	8
"867"	8
"868"	8
"869"	9
"870"	9
"871"	9
"872"	9
"873"	8
"874"	7
"875"	7
"876"	6
"877"	6
"878"	4
"879"	5
"880"	5
"881"	4
"882"	3
"883"	4
"884"	3
"885"	4
"886"	5
"887"	5
"888"	5
"889"	6
"890"	6
"891"	7
"892"	7
"893"	7
"894"	7
"895"	7
"896"	7
"897"	7
"898"	7
"899"	7
"900"	6
"901"	6
"902"	6
"903"	6
"904"	6
"905"	6
"906"	6
"907"	6
"908"	6
"909"	5
"910"	5
"911"	5
"912"	4
"913"	4
"914"	3
"915"	3
"916"	3
"917"	3
"918"	2
"919"	1
"920"	1
"921"	1
"922"	1
"923"	0
"924"	0
"925"	1
"926"	1
"927"	1
"928"	1
"929"	1
"930"	1
"931"	1
"932"	1
"933"	1
"934"	1
"935"	1
"936"	1
"937"	1
"938"	1
"939"	1
"940"	1
"941"	1
"942"	1
"943"	1
"944"	1
"945"	1
"946"	1
"947"	1
"948"	1
"949"	1
"950"	1
"951"	1
"952"	1
"953"	0
"954"	0
"955"	0
"956"	0
"957"	0
"958"	0
"959"	1
"960"	1
"961"	1
"962"	1
"963"	3
"964"	3
"965"	3
"966"	3
"967"	4
"968"	5
"969"	5
"970"	5
"971"	5
"972"	5
"973"	5
"974"	5
"975"	5
"976"	5
"977"	5
"978"	5
"979"	5
"980"	5
"981"	7
"982"	7
"983"	9
"984"	11
"985"	12
"986"	12
"987"	11
"988"	11
"989"	9
"990"	8
"991"	9
"992"	9
"993"	9
"994"	9
"995"	9
"996"	9
"997"	8
"998"	8
"999"	8
"1000"	8
"1001"	8
"1002"	8
"1003"	8
"1004"	8
"1005"	8
"1006"	7
"1007"	7
"1008"	7
"1009"	7
"1010"	7
"1011"	7
"1012"	5
"1013"	3
"1014"	2
"1015"	2
"1016"	0
"1017"	0
"1018"	0
"1019"	0
"1020"	0
"1021"	0
"1022"	0
"1023"	0
"1024"	0
"1025"	0
"1026"	0
"1027"	0
"1028"	0
"1029"	0
"1030"	0
"1031"	0
"1032"	0
"1033"	0
"1034"	0
"1035"	0
"1036"	1
"1037"	1
"1038"	1
"1039"	1
"1040"	1
"1041"	2
"1042"	2
"1043"	2
"1044"	2
"1045"	2
"1046"	2
"1047"	2
"1048"	2
"1049"	2
"1050"	2
"1051"	2
"1052"	2
"1053"	4
"1054"	4
"1055"	4
"1056"	4
"1057"	4
"1058"	4
"1059"	5
"1060"	4
"1061"	6
"1062"	6
"1063"	6
"1064"	6
"1065"	6
"1066"	6
"1067"	6
"1068"	6
"1069"	6
"1070"	6
"1071"	6
"1072"	6
"1073"	6
"1074"	6
"1075"	6
"1076"	5
"1077"	5
"1078"	5
"1079"	5
"1080"	5
"1081"	5
"1082"	6
"1083"	6
"1084"	5
"1085"	4
"1086"	2
"1087"	2
"1088"	2
"1089"	1
"1090"	1
"1091"	1
"1092"	1
"1093"	1
"1094"	1
"1095"	1
"1096"	5
"1097"	11
"1098"	12
"1099"	12
"1100"	12
"1101"	12
"1102"	12
"1103"	15
"1104"	15
"1105"	15
"1106"	15
"1107"	15
"1108"	15
"1109"	15
"1110"	15
"1111"	15
"1112"	14
"1113"	14
"1114"	14
"1115"	14
"1116"	14
"1117"	14
"1118"	14
"1119"	14
"1120"	14
"1121"	14
"1122"	14
"1123"	14
"1124"	9
"1125"	9
"1126"	9
"1127"	2
"1128"	0
"1129"	0
"1130"	0
"1131"	0
"1132"	0
"1133"	0
"1134"	0
"1135"	0
"1136"	0
"1137"	0
"1138"	0
"1139"	0
"1140"	0
"1141"	0
"1142"	0
"1143"	0
"1144"	0
"1145"	0
"1146"	0
"1147"	0
"1148"	0
"1149"	0
"1150"	0
"1151"	0
"1152"	0
"1153"	0
"1154"	0
"1155"	0
"1156"	1
"1157"	1
"1158"	1
"1159"	1
"1160"	1
"1161"	1
"1162"	1
"1163"	1
"1164"	1
"1165"	1
"1166"	1
"1167"	2
"1168"	2
"1169"	2
"1170"	2
"1171"	2
"1172"	2
"1173"	2
"1174"	2
"1175"	2
"1176"	2
"1177"	2
"1178"	2
"1179"	3
"1180"	2
"1181"	2
"1182"	2
"1183"	2
"1184"	3
"1185"	3
"1186"	3
"1187"	3
"1188"	3
"1189"	3
"1190"	3
"1191"	3
"1192"	3
"1193"	3
"1194"	3
"1195"	3
"1196"	3
"1197"	2
"1198"	2
"1199"	2
"1200"	2
"1201"	2
"1202"	2
"1203"	3
"1204"	5
"1205"	5
"1206"	5
"1207"	4
"1208"	4
"1209"	4
"1210"	4
"1211"	4
"1212"	4
"1213"	3
"1214"	3
"1215"	3
"1216"	3
"1217"	3
"1218"	4
"1219"	4
"1220"	4
"1221"	4
"1222"	4
"1223"	4
"1224"	4
"1225"	4
"1226"	4
"1227"	4
"1228"	4
"1229"	4
"1230"	4
"1231"	4
"1232"	4
"1233"	4
"1234"	4
"1235"	1
"1236"	1
"1237"	1
"1238"	1
"1239"	1
"1240"	1
"1241"	1
"1242"	1
"1243"	1
"1244"	1
"1245"	2
"1246"	2
"1247"	2
"1248"	2
"1249"	2
"1250"	2
"1251"	1
"1252"	1
"1253"	1
"1254"	1
"1255"	1
"1256"	1
"1257"	1
"1258"	1
"1259"	1
"1260"	1
"1261"	1
"1262"	2
"1263"	2
"1264"	3
"1265"	3
"1266"	3
"1267"	3
"1268"	3
"1269"	3
"1270"	3
"1271"	3
"1272"	3
"1273"	3
"1274"	3
"1275"	3
"1276"	2
"1277"	2
"1278"	3
"1279"	4
"1280"	4
"1281"	4
"1282"	4
"1283"	4
"1284"	4
"1285"	4
"1286"	4
"1287"	4
"1288"	4
"1289"	4
"1290"	4
"1291"	4
"1292"	3
"1293"	3
"1294"	2
"1295"	2
"1296"	3
"1297"	3
"1298"	3
"1299"	5
"1300"	5
"1301"	5
"1302"	4
"1303"	4
"1304"	4
"1305"	3
"1306"	3
"1307"	3
"1308"	3
"1309"	3
"1310"	3
"1311"	3
"1312"	3
"1313"	3
"1314"	4
"1315"	4
"1316"	4
"1317"	4
"1318"	4
"1319"	4
"1320"	4
"1321"	4
"1322"	3
"1323"	2
"1324"	1
"1325"	1
"1326"	1
"1327"	1
"1328"	1
"1329"	1
"1330"	1
"1331"	1
"1332"	1
"1333"	1
"1334"	2
"1335"	2
"1336"	2
"1337"	2
"1338"	2
"1339"	2
"1340"	2
"1341"	2
"1342"	2
"1343"	2
"1344"	2
"1345"	2
"1346"	2
"1347"	1
"1348"	1
"1349"	1
"1350"	1
"1351"	3
"1352"	3
"1353"	3
"1354"	3
"1355"	3
"1356"	3
"1357"	3
"1358"	3
"1359"	3
"1360"	3
"1361"	3
"1362"	3
"1363"	3
"1364"	3
"1365"	3
"1366"	2
"1367"	2
"1368"	2
"1369"	2
"1370"	3
"1371"	4
"1372"	4
"1373"	4
"1374"	4
"1375"	4
"1376"	4
"1377"	4
"1378"	4
"1379"	4
"1380"	3
"1381"	3
"1382"	3
"1383"	2
"1384"	2
"1385"	2
"1386"	2
"1387"	5
"1388"	5
"1389"	5
"1390"	5
"1391"	5
"1392"	5
"1393"	5
"1394"	5
"1395"	5
"1396"	5
"1397"	6
"1398"	5
"1399"	5
"1400"	5
"1401"	6
"1402"	5
"1403"	5
"1404"	5
"1405"	5
"1406"	5
"1407"	5
"1408"	6
"1409"	6
"1410"	5
"1411"	4
"1412"	4
"1413"	4
"1414"	4
"1415"	4
"1416"	4
"1417"	4
"1418"	4
"1419"	4
"1420"	3
"1421"	3
"1422"	3
"1423"	3
"1424"	3
"1425"	4
"1426"	4
"1427"	3
"1428"	2
"1429"	2
"1430"	2
"1431"	2
"1432"	2
"1433"	2
"1434"	2
"1435"	2
"1436"	2
"1437"	1
"1438"	1
"1439"	1
"1440"	1
"1441"	1
"1442"	1
"1443"	1
"1444"	1
"1445"	1
"1446"	1
"1447"	1
"1448"	1
"1449"	1
"1450"	1
"1451"	1
"1452"	2
"1453"	2
"1454"	2
"1455"	1
"1456"	1
"1457"	1
"1458"	1
"1459"	1
"1460"	1
"1461"	1
"1462"	1
"1463"	1
"1464"	1
"1465"	1
"1466"	1
"1467"	1
"1468"	1
"1469"	1
"1470"	1
"1471"	1
"1472"	1
"1473"	1
"1474"	1
"1475"	1
"1476"	3
"1477"	3
"1478"	3
"1479"	3
"1480"	3
"1481"	3
"1482"	3
"1483"	2
"1484"	2
"1485"	2
"1486"	3
"1487"	3
"1488"	3
"1489"	3
"1490"	3
"1491"	3
"1492"	3
"1493"	3
"1494"	3
"1495"	3
"1496"	3
"1497"	3
"1498"	3
"1499"	3
"1500"	3
"1501"	1
"1502"	1
"1503"	1
"1504"	1
"1505"	1
"1506"	1
"1507"	1
"1508"	1
"1509"	1
"1510"	1
"1511"	1
"1512"	2
"1513"	2
"1514"	2
"1515"	2
"1516"	1
"1517"	1
"1518"	1
"1519"	1
"1520"	1
"1521"	3
"1522"	3
"1523"	4
"1524"	4
"1525"	4
"1526"	4
"1527"	4
"1528"	4
"1529"	4
"1530"	4
"1531"	4
"1532"	4
"1533"	4
"1534"	4
"1535"	4
"1536"	4
"1537"	5
"1538"	5
"1539"	5
"1540"	5
"1541"	5
"1542"	5
"1543"	5
"1544"	5
"1545"	5
"1546"	5
"1547"	5
"1548"	5
"1549"	5
"1550"	6
"1551"	4
"1552"	3
"1553"	3
"1554"	4
"1555"	4
"1556"	4
"1557"	4
"1558"	4
"1559"	4
"1560"	4
"1561"	4
"1562"	4
"1563"	4
"1564"	4
"1565"	4
"1566"	4
"1567"	4
"1568"	4
"1569"	3
"1570"	3
"1571"	4
"1572"	6
"1573"	7
"1574"	7
"1575"	7
"1576"	7
"1577"	7
"1578"	6
"1579"	6
"1580"	5
"1581"	5
"1582"	5
"1583"	5
"1584"	5
"1585"	6
"1586"	9
"1587"	9
"1588"	9
"1589"	9
"1590"	9
"1591"	9
"1592"	9
"1593"	9
"1594"	9
"1595"	9
"1596"	9
"1597"	7
"1598"	7
"1599"	5
"1600"	6
"1601"	6
"1602"	6
"1603"	6
"1604"	6
"1605"	6
"1606"	5
"1607"	5
"1608"	5
"1609"	5
"1610"	5
"1611"	5
"1612"	4
"1613"	4
"1614"	1
"1615"	1
"1616"	1
"1617"	1
"1618"	1
"1619"	1
"1620"	1
"1621"	1
"1622"	1
"1623"	1
"1624"	1
"1625"	1
"1626"	1
"1627"	1
"1628"	0
"1629"	0
"1630"	0
"1631"	0
"1632"	0
"1633"	1
"1634"	1
"1635"	1
"1636"	1
"1637"	1
"1638"	1
"1639"	1
"1640"	1
"1641"	1
"1642"	1
"1643"	1
"1644"	1
"1645"	1
"1646"	1
"1647"	1
"1648"	1
"1649"	1
"1650"	1
"1651"	1
"1652"	1
"1653"	0
"1654"	0
"1655"	0
"1656"	1
"1657"	2
"1658"	2
"1659"	4
"1660"	4
"1661"	6
"1662"	6
"1663"	6
"1664"	6
"1665"	7
"1666"	7
"1667"	7
"1668"	7
"1669"	7
"1670"	7
"1671"	7
"1672"	7
"1673"	7
"1674"	7
"1675"	7
"1676"	7
"1677"	7
"1678"	7
"1679"	6
"1680"	6
"1681"	6
"1682"	6
"1683"	6
"1684"	5
"1685"	4
"1686"	4
"1687"	4
"1688"	3
"1689"	3
"1690"	3
"1691"	2
"1692"	1
"1693"	1
"1694"	1
"1695"	0
"1696"	0
"1697"	0
"1698"	0
"1699"	1
"1700"	1
"1701"	1
"1702"	2
"1703"	3
"1704"	4
"1705"	4
"1706"	4
"1707"	4
"1708"	4
"1709"	4
"1710"	4
"1711"	4
"1712"	4
"1713"	4
"1714"	4
"1715"	4
"1716"	5
"1717"	5
"1718"	6
"1719"	6
"1720"	6
"1721"	6
"1722"	6
"1723"	6
"1724"	6
"1725"	6
"1726"	6
"1727"	5
"1728"	5
"1729"	5
"1730"	5
"1731"	5
"1732"	5
"1733"	4
"1734"	4
"1735"	4
"1736"	4
"1737"	2
"1738"	2
"1739"	2
"1740"	2
"1741"	2
"1742"	3
"1743"	3
"1744"	3
"1745"	2
"1746"	2
"1747"	2
"1748"	1
"1749"	1
"1750"	3
"1751"	3
"1752"	3
"1753"	3
"1754"	3
"1755"	3
"1756"	3
"1757"	3
"1758"	3
"1759"	3
"1760"	4
"1761"	4
"1762"	4
"1763"	4
"1764"	4
"1765"	5
"1766"	4
"1767"	4
"1768"	4
"1769"	4
"1770"	4
"1771"	4
"1772"	4
"1773"	5
"1774"	4
"1775"	4
"1776"	4
"1777"	4
"1778"	4
"1779"	6
"1780"	6
"1781"	8
"1782"	8
"1783"	8
"1784"	8
"1785"	10
"1786"	10
"1787"	10
"1788"	10
"1789"	10
"1790"	10
"1791"	10
"1792"	10
"1793"	10
"1794"	10
"1795"	9
"1796"	9
"1797"	9
"1798"	9
"1799"	9
"1800"	8
"1801"	8
"1802"	8
"1803"	8
"1804"	8
"1805"	8
"1806"	8
"1807"	8
"1808"	7
"1809"	5
"1810"	5
"1811"	7
"1812"	5
"1813"	3
"1814"	3
"1815"	3
"1816"	3
"1817"	3
"1818"	3
"1819"	3
"1820"	3
"1821"	3
"1822"	3
"1823"	3
"1824"	3
"1825"	3
"1826"	3
"1827"	3
"1828"	3
"1829"	3
"1830"	3
"1831"	3
"1832"	3
"1833"	3
"1834"	3
"1835"	3
"1836"	1
"1837"	2
"1838"	2
"1839"	2
"1840"	2
"1841"	1
"1842"	1
"1843"	1
"1844"	1
"1845"	3
"1846"	3
"1847"	3
"1848"	3
"1849"	5
"1850"	5
"1851"	5
"1852"	5
"1853"	5
"1854"	5
"1855"	5
"1856"	5
"1857"	5
"1858"	5
"1859"	5
"1860"	5
"1861"	5
"1862"	5
"1863"	8
"1864"	8
"1865"	8
"1866"	9
"1867"	9
"1868"	9
"1869"	9
"1870"	9
"1871"	9
"1872"	9
"1873"	8
"1874"	8
"1875"	6
"1876"	7
"1877"	6
"1878"	6
"1879"	6
"1880"	6
"1881"	6
"1882"	6
"1883"	6
"1884"	6
"1885"	6
"1886"	6
"1887"	6
"1888"	7
"1889"	9
"1890"	11
"1891"	11
"1892"	10
"1893"	10
"1894"	10
"1895"	6
"1896"	6
"1897"	6
"1898"	6
"1899"	6
"1900"	6
"1901"	6
"1902"	6
"1903"	6
"1904"	6
"1905"	6
"1906"	6
"1907"	6
"1908"	5
"1909"	5
"1910"	5
"1911"	5
"1912"	5
"1913"	5
"1914"	5
"1915"	5
"1916"	5
"1917"	3
"1918"	2
"1919"	2
"1920"	2
"1921"	2
"1922"	2
"1923"	0
"1924"	0
"1925"	0
"1926"	0
"1927"	0
"1928"	0
"1929"	2
"1930"	2
"1931"	2
"1932"	2
"1933"	2
"1934"	2
"1935"	2
"1936"	2
"1937"	2
"1938"	2
"1939"	2
"1940"	2
"1941"	2
"1942"	2
"1943"	2
"1944"	2
"1945"	2
"1946"	2
"1947"	2
"1948"	3
"1949"	3
"1950"	3
"1951"	3
"1952"	3
"1953"	2
"1954"	2
"1955"	2
"1956"	2
"1957"	2
"1958"	2
"1959"	3
"1960"	3
"1961"	3
"1962"	2
"1963"	2
"1964"	2
"1965"	2
"1966"	3
"1967"	3
"1968"	3
"1969"	3
"1970"	3
"1971"	3
"1972"	3
"1973"	3
"1974"	3
"1975"	3
"1976"	3
"1977"	3
"1978"	3
"1979"	3
"1980"	3
"1981"	3
"1982"	2
"1983"	2
"1984"	2
"1985"	2
"1986"	2
"1987"	2
"1988"	2
"1989"	1
"1990"	1
"1991"	1
"1992"	1
"1993"	1
"1994"	1
"1995"	1
"1996"	1
"1997"	2
"1998"	2
"1999"	2
"2000"	2
"2001"	2
"2002"	2
"2003"	2
"2004"	2
"2005"	2
"2006"	3
"2007"	2
"2008"	2
"2009"	2
"2010"	4
"2011"	5
"2012"	6
"2013"	6
"2014"	6
"2015"	6
"2016"	6
"2017"	6
"2018"	6
"2019"	6
"2020"	6
"2021"	6
"2022"	6
"2023"	7
"2024"	7
"2025"	7
"2026"	7
"2027"	9
"2028"	9
"2029"	9
"2030"	9
"2031"	10
"2032"	11
"2033"	10
"2034"	9
"2035"	9
"2036"	9
"2037"	8
"2038"	7
"2039"	7
"2040"	7
"2041"	6
"2042"	6
"2043"	6
"2044"	7
"2045"	7
"2046"	7
"2047"	7
"2048"	7
"2049"	7
"2050"	7
"2051"	6
"2052"	7
"2053"	5
"2054"	5
"2055"	5
"2056"	5
"2057"	5
"2058"	5
"2059"	5
"2060"	5
"2061"	4
"2062"	4
"2063"	4
"2064"	4
"2065"	4
"2066"	4
"2067"	3
"2068"	3
"2069"	3
"2070"	3
"2071"	3
"2072"	3
"2073"	3
"2074"	3
"2075"	3
"2076"	3
"2077"	2
"2078"	2
"2079"	2
"2080"	1
"2081"	1
"2082"	1
"2083"	1
"2084"	0
"2085"	0
"2086"	0
"2087"	0
"2088"	0
"2089"	0
"2090"	0
"2091"	0
"2092"	0
"2093"	0
"2094"	0
"2095"	0
"2096"	0
"2097"	0
"2098"	0
"2099"	0
"2100"	0
"2101"	0
"2102"	0
"2103"	2
"2104"	2
"2105"	2
"2106"	2
"2107"	2
"2108"	2
"2109"	2
"2110"	2
"2111"	2
"2112"	2
"2113"	2
"2114"	2
"2115"	2
"2116"	2
"2117"	3
"2118"	3
"2119"	3
"2120"	3
"2121"	3
"2122"	3
"2123"	3
"2124"	3
"2125"	3
"2126"	3
"2127"	4
"2128"	4
"2129"	4
"2130"	4
"2131"	4
"2132"	4
"2133"	4
"2134"	4
"2135"	2
"2136"	2
"2137"	2
"2138"	2
"2139"	2
"2140"	1
