""	"coverage"
"187"	14
"188"	35
"189"	38
"190"	38
"191"	39
"192"	39
"193"	39
"194"	39
"195"	44
"196"	44
"197"	44
"198"	44
"199"	44
"200"	44
"201"	46
"202"	46
"203"	45
"204"	45
"205"	45
"206"	45
"207"	45
"208"	45
"209"	45
"210"	45
"211"	45
"212"	46
"213"	46
"214"	45
"215"	45
"216"	48
"217"	48
"218"	48
"219"	45
"220"	39
"221"	20
"222"	16
"223"	12
"224"	11
"225"	10
"226"	11
"227"	11
"228"	11
"229"	11
"230"	11
"231"	11
"232"	11
"233"	11
"234"	11
"235"	11
"236"	9
"237"	9
"238"	9
"239"	8
"240"	8
"241"	7
"242"	7
"243"	7
"244"	4
"245"	4
"246"	4
"247"	3
"248"	3
"249"	3
"250"	2
"251"	2
"252"	2
"253"	2
"254"	2
"255"	2
"256"	1
"257"	1
"258"	1
"259"	1
"260"	1
"261"	0
"262"	0
"263"	0
"264"	0
"265"	0
"266"	0
"267"	0
"268"	1
"269"	1
"270"	1
"271"	1
"272"	1
"273"	1
"274"	1
"275"	1
"276"	1
"277"	3
"278"	3
"279"	3
"280"	3
"281"	3
"282"	3
"283"	3
"284"	3
"285"	3
"286"	3
"287"	6
"288"	6
"289"	6
"290"	6
"291"	6
"292"	6
"293"	6
"294"	6
"295"	6
"296"	6
"297"	5
"298"	5
"299"	5
"300"	5
"301"	5
"302"	5
"303"	5
"304"	5
"305"	5
"306"	5
"307"	4
"308"	4
"309"	3
"310"	3
"311"	3
"312"	3
"313"	3
"314"	2
"315"	3
"316"	4
"317"	4
"318"	4
"319"	6
"320"	7
"321"	11
"322"	11
"323"	14
"324"	14
"325"	15
"326"	14
"327"	14
"328"	14
"329"	14
"330"	14
"331"	14
"332"	14
"333"	15
"334"	15
"335"	15
"336"	16
"337"	16
"338"	16
"339"	17
"340"	17
"341"	17
"342"	17
"343"	17
"344"	15
"345"	14
"346"	14
"347"	14
"348"	14
"349"	14
"350"	11
"351"	10
"352"	8
"353"	6
"354"	5
"355"	4
"356"	5
"357"	4
"358"	4
"359"	4
"360"	3
"361"	3
"362"	3
"363"	2
"364"	1
"365"	1
"366"	1
"367"	1
"368"	1
"369"	1
"370"	1
"371"	1
"372"	1
"373"	1
"374"	1
"375"	1
"376"	1
"377"	1
"378"	1
"379"	1
"380"	1
"381"	1
"382"	1
"383"	0
"384"	0
"385"	0
"386"	0
"387"	0
"388"	0
"389"	0
"390"	0
"391"	0
"392"	0
"393"	0
"394"	0
"395"	0
"396"	1
"397"	1
"398"	1
"399"	1
"400"	1
"401"	1
"402"	1
"403"	1
"404"	1
"405"	1
"406"	3
"407"	5
"408"	5
"409"	6
"410"	7
"411"	7
"412"	7
"413"	7
"414"	7
"415"	7
"416"	7
"417"	7
"418"	7
"419"	7
"420"	6
"421"	6
"422"	6
"423"	6
"424"	6
"425"	6
"426"	6
"427"	6
"428"	6
"429"	5
"430"	5
"431"	5
"432"	4
"433"	4
"434"	4
"435"	3
"436"	3
"437"	3
"438"	1
"439"	2
"440"	2
"441"	2
"442"	1
"443"	1
"444"	1
"445"	1
"446"	2
"447"	2
"448"	2
"449"	3
"450"	3
"451"	3
"452"	3
"453"	3
"454"	3
"455"	3
"456"	3
"457"	3
"458"	3
"459"	3
"460"	3
"461"	3
"462"	3
"463"	3
"464"	2
"465"	2
"466"	2
"467"	2
"468"	2
"469"	2
"470"	2
"471"	2
"472"	2
"473"	2
"474"	3
"475"	3
"476"	2
"477"	3
"478"	3
"479"	3
"480"	3
"481"	3
"482"	5
"483"	5
"484"	5
"485"	5
"486"	5
"487"	5
"488"	5
"489"	5
"490"	5
"491"	5
"492"	5
"493"	5
"494"	5
"495"	5
"496"	6
"497"	6
"498"	9
"499"	9
"500"	9
"501"	9
"502"	9
"503"	9
"504"	8
"505"	8
"506"	8
"507"	7
"508"	6
"509"	6
"510"	5
"511"	5
"512"	5
"513"	5
"514"	5
"515"	5
"516"	5
"517"	5
"518"	5
"519"	5
"520"	3
"521"	3
"522"	2
"523"	3
"524"	3
"525"	3
"526"	3
"527"	2
"528"	2
"529"	2
"530"	2
"531"	2
"532"	2
"533"	2
"534"	2
"535"	2
"536"	2
"537"	2
"538"	2
"539"	2
"540"	2
"541"	2
"542"	3
"543"	3
"544"	3
"545"	4
"546"	4
"547"	7
"548"	8
"549"	8
"550"	7
"551"	7
"552"	7
"553"	7
"554"	7
"555"	7
"556"	8
"557"	10
"558"	10
"559"	10
"560"	9
"561"	9
"562"	9
"563"	9
"564"	9
"565"	9
"566"	9
"567"	9
"568"	9
"569"	9
"570"	9
"571"	9
"572"	9
"573"	9
"574"	8
"575"	8
"576"	8
"577"	4
"578"	4
"579"	4
"580"	4
"581"	4
"582"	3
"583"	4
"584"	4
"585"	5
"586"	5
"587"	5
"588"	3
"589"	3
"590"	3
"591"	3
"592"	3
"593"	3
"594"	3
"595"	3
"596"	3
"597"	3
"598"	3
"599"	3
"600"	4
"601"	4
"602"	3
"603"	3
"604"	3
"605"	3
"606"	3
"607"	3
"608"	3
"609"	3
"610"	3
"611"	3
"612"	3
"613"	2
"614"	1
"615"	1
"616"	1
"617"	1
"618"	1
"619"	1
"620"	1
"621"	1
"622"	1
"623"	1
"624"	1
"625"	1
"626"	1
"627"	1
"628"	2
"629"	2
"630"	2
"631"	2
"632"	2
"633"	2
"634"	2
"635"	2
"636"	2
"637"	2
"638"	2
"639"	2
"640"	2
"641"	4
"642"	4
"643"	4
"644"	5
"645"	5
"646"	5
"647"	6
"648"	6
"649"	6
"650"	6
"651"	6
"652"	5
"653"	5
"654"	5
"655"	5
"656"	4
"657"	4
"658"	4
"659"	4
"660"	4
"661"	4
"662"	4
"663"	4
"664"	4
"665"	7
"666"	6
"667"	6
"668"	6
"669"	6
"670"	8
"671"	8
"672"	8
"673"	9
"674"	7
"675"	8
"676"	8
"677"	11
"678"	11
"679"	11
"680"	12
"681"	12
"682"	12
"683"	13
"684"	13
"685"	13
"686"	14
"687"	14
"688"	14
"689"	14
"690"	14
"691"	14
"692"	14
"693"	14
"694"	14
"695"	13
"696"	15
"697"	14
"698"	14
"699"	11
"700"	11
"701"	10
"702"	9
"703"	9
"704"	7
"705"	7
"706"	6
"707"	5
"708"	5
"709"	5
"710"	7
"711"	7
"712"	8
"713"	9
"714"	10
"715"	10
"716"	10
"717"	10
"718"	10
"719"	10
"720"	12
"721"	12
"722"	12
"723"	11
"724"	10
"725"	10
"726"	9
"727"	9
"728"	9
"729"	9
"730"	9
"731"	9
"732"	9
"733"	9
"734"	8
"735"	8
"736"	8
"737"	12
"738"	12
"739"	10
"740"	10
"741"	9
"742"	9
"743"	5
"744"	5
"745"	7
"746"	7
"747"	7
"748"	7
"749"	6
"750"	6
"751"	6
"752"	6
"753"	6
"754"	6
"755"	6
"756"	6
"757"	6
"758"	6
"759"	6
"760"	7
"761"	6
"762"	6
"763"	6
"764"	6
"765"	6
"766"	6
"767"	5
"768"	3
"769"	2
"770"	2
"771"	2
"772"	2
"773"	1
"774"	1
"775"	1
"776"	1
"777"	2
"778"	2
"779"	2
"780"	2
"781"	2
"782"	2
"783"	1
"784"	1
"785"	1
"786"	1
"787"	2
"788"	3
"789"	3
"790"	3
"791"	3
"792"	3
"793"	4
"794"	4
"795"	7
"796"	7
"797"	8
"798"	8
"799"	8
"800"	8
"801"	8
"802"	7
"803"	8
"804"	8
"805"	8
"806"	8
"807"	8
"808"	8
"809"	8
"810"	8
"811"	8
"812"	8
"813"	8
"814"	8
"815"	8
"816"	8
"817"	8
"818"	8
"819"	8
"820"	8
"821"	7
"822"	7
"823"	7
"824"	6
"825"	3
"826"	3
"827"	2
"828"	2
"829"	2
"830"	2
"831"	1
"832"	2
"833"	2
"834"	2
"835"	4
"836"	4
"837"	4
"838"	4
"839"	4
"840"	4
"841"	4
"842"	4
"843"	5
"844"	5
"845"	7
"846"	7
"847"	7
"848"	7
"849"	7
"850"	7
"851"	7
"852"	7
"853"	7
"854"	7
"855"	7
"856"	8
"857"	8
"858"	8
"859"	7
"860"	9
"861"	9
"862"	9
"863"	9
"864"	9
"865"	8
"866"	8
"867"	7
"868"	7
"869"	5
"870"	5
"871"	5
"872"	5
"873"	5
"874"	4
"875"	4
"876"	3
"877"	5
"878"	5
"879"	5
"880"	5
"881"	6
"882"	5
"883"	6
"884"	6
"885"	6
"886"	6
"887"	5
"888"	4
"889"	4
"890"	4
"891"	4
"892"	4
"893"	4
"894"	4
"895"	4
"896"	4
"897"	4
"898"	5
"899"	5
"900"	5
"901"	5
"902"	5
"903"	5
"904"	5
"905"	5
"906"	5
"907"	5
"908"	5
"909"	5
"910"	3
"911"	3
"912"	3
"913"	3
"914"	2
"915"	2
"916"	2
"917"	1
"918"	1
"919"	1
"920"	2
"921"	3
"922"	3
"923"	3
"924"	3
"925"	3
"926"	3
"927"	3
"928"	3
"929"	4
"930"	4
"931"	4
"932"	4
"933"	4
"934"	4
"935"	4
"936"	4
"937"	9
"938"	12
"939"	12
"940"	12
"941"	12
"942"	12
"943"	13
"944"	13
"945"	13
"946"	14
"947"	16
"948"	16
"949"	16
"950"	16
"951"	16
"952"	19
"953"	19
"954"	20
"955"	20
"956"	20
"957"	20
"958"	20
"959"	20
"960"	18
"961"	18
"962"	18
"963"	16
"964"	16
"965"	16
"966"	16
"967"	13
"968"	11
"969"	10
"970"	9
"971"	11
"972"	11
"973"	11
"974"	11
"975"	10
"976"	10
"977"	9
"978"	8
"979"	8
"980"	8
"981"	8
"982"	8
"983"	6
"984"	6
"985"	4
"986"	4
"987"	4
"988"	4
"989"	4
"990"	5
"991"	5
"992"	5
"993"	5
"994"	5
"995"	5
"996"	5
"997"	1
"998"	1
"999"	1
"1000"	1
"1001"	1
"1002"	1
"1003"	1
"1004"	1
"1005"	1
"1006"	1
"1007"	1
"1008"	1
"1009"	1
"1010"	1
"1011"	1
"1012"	1
"1013"	1
"1014"	1
"1015"	1
"1016"	1
"1017"	1
"1018"	1
"1019"	0
"1020"	0
"1021"	0
"1022"	2
"1023"	2
"1024"	2
"1025"	2
"1026"	2
"1027"	2
"1028"	2
"1029"	2
"1030"	2
"1031"	2
"1032"	2
"1033"	3
"1034"	3
"1035"	6
"1036"	6
"1037"	6
"1038"	6
"1039"	6
"1040"	6
"1041"	6
"1042"	8
"1043"	8
"1044"	8
"1045"	8
"1046"	9
"1047"	9
"1048"	9
"1049"	9
"1050"	7
"1051"	7
"1052"	10
"1053"	10
"1054"	10
"1055"	10
"1056"	10
"1057"	10
"1058"	10
"1059"	10
"1060"	10
"1061"	11
"1062"	11
"1063"	11
"1064"	10
"1065"	9
"1066"	9
"1067"	8
"1068"	8
"1069"	8
"1070"	8
"1071"	8
"1072"	8
"1073"	6
"1074"	5
"1075"	5
"1076"	5
"1077"	5
"1078"	6
"1079"	7
"1080"	7
"1081"	7
"1082"	7
"1083"	7
"1084"	5
"1085"	5
"1086"	5
"1087"	5
"1088"	7
"1089"	7
"1090"	7
"1091"	10
"1092"	9
"1093"	9
"1094"	9
"1095"	9
"1096"	10
"1097"	10
"1098"	10
"1099"	10
"1100"	10
"1101"	10
"1102"	10
"1103"	10
"1104"	10
"1105"	9
"1106"	9
"1107"	9
"1108"	9
"1109"	8
"1110"	7
"1111"	7
"1112"	7
"1113"	7
"1114"	7
"1115"	6
"1116"	6
"1117"	6
"1118"	6
"1119"	6
"1120"	5
"1121"	3
"1122"	3
"1123"	2
"1124"	2
"1125"	2
"1126"	1
"1127"	1
"1128"	1
"1129"	1
"1130"	1
"1131"	1
"1132"	1
"1133"	1
"1134"	1
"1135"	2
"1136"	2
"1137"	3
"1138"	3
"1139"	3
"1140"	3
"1141"	3
"1142"	2
"1143"	2
"1144"	2
"1145"	2
"1146"	2
"1147"	2
"1148"	2
"1149"	2
"1150"	2
"1151"	2
"1152"	2
"1153"	2
"1154"	2
"1155"	2
"1156"	2
"1157"	2
"1158"	2
"1159"	1
"1160"	1
"1161"	1
"1162"	1
"1163"	1
"1164"	1
"1165"	1
"1166"	1
"1167"	1
"1168"	1
"1169"	1
"1170"	0
"1171"	0
"1172"	0
"1173"	0
"1174"	0
"1175"	0
"1176"	0
"1177"	0
"1178"	0
"1179"	0
"1180"	0
"1181"	0
"1182"	0
"1183"	0
"1184"	0
"1185"	0
"1186"	0
"1187"	0
"1188"	0
"1189"	0
"1190"	0
"1191"	0
"1192"	0
"1193"	0
"1194"	0
"1195"	0
"1196"	0
"1197"	0
"1198"	0
"1199"	0
"1200"	0
"1201"	0
"1202"	0
"1203"	0
"1204"	0
"1205"	0
"1206"	0
"1207"	0
"1208"	0
"1209"	0
"1210"	0
"1211"	0
"1212"	0
"1213"	0
"1214"	0
"1215"	0
"1216"	0
"1217"	0
"1218"	0
"1219"	0
"1220"	0
"1221"	0
"1222"	0
"1223"	0
"1224"	0
"1225"	0
"1226"	0
"1227"	0
"1228"	0
"1229"	0
"1230"	0
"1231"	0
"1232"	0
"1233"	0
"1234"	0
"1235"	0
"1236"	0
"1237"	0
"1238"	0
"1239"	0
"1240"	0
"1241"	0
"1242"	0
"1243"	0
"1244"	0
"1245"	0
"1246"	0
"1247"	0
"1248"	0
"1249"	0
"1250"	0
"1251"	0
"1252"	0
"1253"	0
"1254"	0
"1255"	0
"1256"	0
"1257"	0
"1258"	0
"1259"	0
"1260"	0
"1261"	0
"1262"	0
"1263"	0
"1264"	0
"1265"	0
"1266"	0
"1267"	0
"1268"	0
"1269"	0
"1270"	0
"1271"	0
"1272"	0
"1273"	0
"1274"	0
"1275"	0
"1276"	0
"1277"	0
"1278"	0
"1279"	0
"1280"	0
"1281"	0
"1282"	0
"1283"	0
"1284"	0
"1285"	0
"1286"	0
"1287"	0
"1288"	0
"1289"	0
"1290"	0
"1291"	0
"1292"	0
"1293"	0
"1294"	0
"1295"	0
"1296"	0
"1297"	0
"1298"	0
"1299"	0
"1300"	0
"1301"	0
"1302"	0
"1303"	0
"1304"	0
"1305"	0
"1306"	0
"1307"	0
"1308"	0
"1309"	0
"1310"	0
"1311"	0
"1312"	0
"1313"	0
"1314"	0
"1315"	0
"1316"	0
"1317"	0
"1318"	0
"1319"	0
"1320"	0
"1321"	0
"1322"	0
"1323"	0
"1324"	0
"1325"	0
"1326"	0
"1327"	0
"1328"	0
"1329"	0
"1330"	0
"1331"	0
"1332"	0
"1333"	0
"1334"	0
"1335"	0
"1336"	0
"1337"	0
"1338"	0
"1339"	0
"1340"	0
"1341"	0
"1342"	0
"1343"	0
"1344"	0
"1345"	0
"1346"	0
"1347"	0
"1348"	0
"1349"	0
"1350"	0
"1351"	0
"1352"	0
"1353"	0
"1354"	0
"1355"	0
"1356"	0
"1357"	0
"1358"	0
"1359"	0
"1360"	0
"1361"	0
"1362"	0
"1363"	0
"1364"	0
"1365"	0
"1366"	0
"1367"	0
"1368"	0
"1369"	0
"1370"	0
"1371"	0
"1372"	0
"1373"	0
"1374"	0
"1375"	0
"1376"	0
"1377"	0
"1378"	0
"1379"	0
"1380"	0
"1381"	0
"1382"	0
"1383"	0
"1384"	0
"1385"	0
"1386"	0
"1387"	0
"1388"	0
"1389"	0
"1390"	0
"1391"	0
"1392"	0
"1393"	0
"1394"	0
"1395"	0
"1396"	0
"1397"	0
"1398"	0
"1399"	0
"1400"	0
"1401"	0
"1402"	0
"1403"	0
"1404"	0
"1405"	0
"1406"	0
"1407"	0
"1408"	0
"1409"	0
"1410"	0
"1411"	0
"1412"	0
"1413"	0
"1414"	0
"1415"	0
"1416"	0
"1417"	0
"1418"	0
"1419"	0
"1420"	0
"1421"	0
"1422"	0
"1423"	0
"1424"	0
"1425"	0
"1426"	0
"1427"	0
"1428"	0
"1429"	0
"1430"	0
"1431"	0
"1432"	0
"1433"	0
"1434"	0
"1435"	0
"1436"	0
"1437"	0
"1438"	0
"1439"	0
"1440"	0
"1441"	0
"1442"	0
"1443"	0
"1444"	0
"1445"	0
"1446"	0
"1447"	0
"1448"	0
"1449"	0
"1450"	0
"1451"	0
"1452"	0
"1453"	0
"1454"	0
"1455"	0
"1456"	0
"1457"	0
"1458"	0
"1459"	0
"1460"	0
"1461"	0
"1462"	0
"1463"	0
"1464"	0
"1465"	0
"1466"	0
"1467"	0
"1468"	0
"1469"	0
"1470"	0
"1471"	0
"1472"	0
"1473"	0
"1474"	0
"1475"	0
"1476"	0
"1477"	0
"1478"	0
"1479"	0
"1480"	0
"1481"	0
"1482"	0
"1483"	0
"1484"	0
"1485"	0
"1486"	0
"1487"	0
"1488"	0
"1489"	0
"1490"	0
"1491"	0
"1492"	0
"1493"	0
"1494"	0
"1495"	0
"1496"	0
"1497"	0
"1498"	0
"1499"	0
"1500"	0
"1501"	0
"1502"	0
"1503"	0
"1504"	0
"1505"	0
"1506"	0
"1507"	0
"1508"	0
"1509"	0
"1510"	0
"1511"	0
"1512"	0
"1513"	0
"1514"	0
"1515"	0
"1516"	0
"1517"	0
"1518"	0
"1519"	0
"1520"	0
"1521"	0
"1522"	0
"1523"	0
"1524"	0
"1525"	0
"1526"	0
"1527"	0
"1528"	0
"1529"	0
"1530"	0
"1531"	0
"1532"	0
"1533"	0
"1534"	0
"1535"	0
"1536"	0
"1537"	0
"1538"	0
"1539"	0
"1540"	0
"1541"	0
"1542"	0
"1543"	0
"1544"	0
"1545"	0
"1546"	0
"1547"	0
"1548"	0
"1549"	0
"1550"	0
"1551"	0
"1552"	0
"1553"	0
"1554"	0
"1555"	0
"1556"	0
"1557"	0
"1558"	0
"1559"	0
"1560"	0
"1561"	0
"1562"	0
"1563"	0
"1564"	0
"1565"	0
"1566"	0
"1567"	0
"1568"	0
"1569"	0
"1570"	0
"1571"	0
"1572"	0
"1573"	0
"1574"	0
"1575"	0
"1576"	0
"1577"	0
"1578"	0
"1579"	0
"1580"	0
"1581"	0
"1582"	0
"1583"	0
"1584"	0
"1585"	0
"1586"	0
"1587"	0
"1588"	0
"1589"	0
"1590"	0
"1591"	0
"1592"	0
"1593"	0
"1594"	0
"1595"	0
"1596"	0
"1597"	0
"1598"	0
"1599"	0
"1600"	0
"1601"	0
"1602"	0
"1603"	0
"1604"	0
"1605"	0
"1606"	0
"1607"	0
"1608"	0
"1609"	0
"1610"	0
"1611"	0
"1612"	0
"1613"	0
"1614"	0
"1615"	0
"1616"	0
"1617"	0
"1618"	0
"1619"	0
"1620"	0
"1621"	0
"1622"	0
"1623"	0
"1624"	0
"1625"	0
"1626"	0
"1627"	0
"1628"	0
"1629"	0
"1630"	0
"1631"	0
"1632"	0
"1633"	0
"1634"	0
"1635"	0
"1636"	0
"1637"	0
"1638"	0
"1639"	0
"1640"	0
"1641"	0
"1642"	0
"1643"	0
"1644"	0
"1645"	0
"1646"	0
"1647"	0
"1648"	0
"1649"	0
"1650"	0
"1651"	0
"1652"	0
"1653"	0
"1654"	0
"1655"	0
"1656"	0
"1657"	0
"1658"	0
"1659"	0
"1660"	0
"1661"	0
"1662"	0
"1663"	0
"1664"	0
"1665"	0
"1666"	0
"1667"	0
"1668"	0
"1669"	0
"1670"	0
"1671"	0
"1672"	0
"1673"	0
"1674"	0
"1675"	0
"1676"	0
"1677"	0
"1678"	0
"1679"	0
"1680"	0
"1681"	0
"1682"	0
"1683"	0
"1684"	0
"1685"	0
"1686"	0
"1687"	0
"1688"	0
"1689"	0
"1690"	0
"1691"	0
"1692"	0
"1693"	0
"1694"	0
"1695"	0
"1696"	0
"1697"	0
"1698"	0
"1699"	0
"1700"	0
"1701"	0
"1702"	0
"1703"	0
"1704"	0
"1705"	0
"1706"	0
"1707"	0
"1708"	0
"1709"	0
"1710"	0
"1711"	0
"1712"	0
"1713"	0
"1714"	0
"1715"	0
"1716"	0
"1717"	0
"1718"	0
"1719"	0
"1720"	0
"1721"	0
"1722"	0
"1723"	0
"1724"	0
"1725"	0
"1726"	0
"1727"	0
"1728"	0
"1729"	0
"1730"	0
"1731"	0
"1732"	0
"1733"	0
"1734"	0
"1735"	0
"1736"	0
"1737"	0
"1738"	0
"1739"	0
"1740"	0
"1741"	0
"1742"	0
"1743"	0
"1744"	0
"1745"	0
"1746"	0
"1747"	0
"1748"	0
"1749"	0
"1750"	0
"1751"	0
"1752"	0
"1753"	0
"1754"	0
"1755"	0
"1756"	0
"1757"	0
"1758"	0
"1759"	0
"1760"	0
"1761"	0
"1762"	0
"1763"	0
"1764"	0
"1765"	0
"1766"	0
"1767"	0
"1768"	0
"1769"	0
"1770"	0
"1771"	0
"1772"	0
"1773"	0
"1774"	0
"1775"	0
"1776"	0
"1777"	0
"1778"	0
"1779"	0
"1780"	0
"1781"	0
"1782"	0
"1783"	0
"1784"	0
"1785"	0
"1786"	0
"1787"	0
"1788"	0
"1789"	0
"1790"	0
"1791"	0
"1792"	0
"1793"	0
"1794"	0
"1795"	0
"1796"	0
"1797"	0
"1798"	0
"1799"	0
"1800"	0
"1801"	0
"1802"	0
"1803"	0
"1804"	0
"1805"	0
"1806"	0
"1807"	0
"1808"	0
"1809"	0
"1810"	0
"1811"	0
"1812"	0
"1813"	0
"1814"	0
"1815"	0
"1816"	0
"1817"	0
"1818"	0
"1819"	0
"1820"	0
"1821"	0
"1822"	0
"1823"	0
"1824"	0
"1825"	0
"1826"	0
"1827"	0
"1828"	0
"1829"	0
"1830"	0
"1831"	0
"1832"	0
"1833"	0
"1834"	0
"1835"	0
"1836"	0
"1837"	0
"1838"	0
"1839"	0
"1840"	0
"1841"	0
"1842"	0
"1843"	0
"1844"	0
"1845"	0
"1846"	0
"1847"	0
"1848"	0
"1849"	0
"1850"	0
"1851"	0
"1852"	0
"1853"	0
"1854"	0
"1855"	0
"1856"	0
"1857"	0
"1858"	0
"1859"	0
"1860"	0
"1861"	0
"1862"	0
"1863"	0
"1864"	0
"1865"	0
"1866"	0
"1867"	0
"1868"	0
"1869"	0
"1870"	0
"1871"	0
"1872"	0
"1873"	0
"1874"	0
"1875"	0
"1876"	0
"1877"	0
"1878"	0
"1879"	0
"1880"	0
"1881"	0
"1882"	0
"1883"	0
"1884"	0
"1885"	0
"1886"	0
"1887"	0
"1888"	0
"1889"	0
"1890"	0
"1891"	0
"1892"	0
"1893"	0
"1894"	0
"1895"	0
"1896"	0
"1897"	0
"1898"	0
"1899"	0
"1900"	0
"1901"	0
"1902"	0
"1903"	0
"1904"	0
"1905"	0
"1906"	0
"1907"	0
"1908"	0
"1909"	0
"1910"	0
"1911"	0
"1912"	0
"1913"	0
"1914"	0
"1915"	0
"1916"	0
"1917"	0
"1918"	0
"1919"	0
"1920"	0
"1921"	0
"1922"	0
"1923"	0
"1924"	0
"1925"	0
"1926"	0
"1927"	0
"1928"	0
"1929"	0
"1930"	0
"1931"	0
"1932"	0
"1933"	0
"1934"	0
"1935"	0
"1936"	0
"1937"	0
"1938"	0
"1939"	0
"1940"	0
"1941"	0
"1942"	0
"1943"	0
"1944"	0
"1945"	0
"1946"	0
"1947"	0
"1948"	0
"1949"	0
"1950"	0
"1951"	0
"1952"	0
"1953"	0
"1954"	0
"1955"	0
"1956"	0
"1957"	0
"1958"	0
"1959"	0
"1960"	0
"1961"	0
"1962"	0
"1963"	0
"1964"	0
"1965"	0
"1966"	0
"1967"	0
"1968"	0
"1969"	0
"1970"	0
"1971"	0
"1972"	0
"1973"	0
"1974"	0
"1975"	0
"1976"	0
"1977"	0
"1978"	0
"1979"	0
"1980"	0
"1981"	0
"1982"	0
"1983"	0
"1984"	0
"1985"	0
"1986"	0
"1987"	0
"1988"	0
"1989"	0
"1990"	0
"1991"	0
"1992"	0
"1993"	0
"1994"	0
"1995"	0
"1996"	0
"1997"	0
"1998"	0
"1999"	0
"2000"	0
"2001"	0
"2002"	0
"2003"	0
"2004"	0
"2005"	0
"2006"	0
"2007"	0
"2008"	0
"2009"	0
"2010"	0
"2011"	0
"2012"	0
"2013"	0
"2014"	0
"2015"	0
"2016"	0
"2017"	0
"2018"	0
"2019"	0
"2020"	0
"2021"	0
"2022"	0
"2023"	0
"2024"	0
"2025"	0
"2026"	0
"2027"	0
"2028"	0
"2029"	0
"2030"	0
"2031"	0
"2032"	0
"2033"	0
"2034"	0
"2035"	0
"2036"	0
"2037"	0
"2038"	0
"2039"	0
"2040"	0
"2041"	0
"2042"	0
"2043"	0
"2044"	0
"2045"	0
"2046"	0
"2047"	0
"2048"	0
"2049"	0
"2050"	0
"2051"	0
"2052"	0
"2053"	0
"2054"	0
"2055"	0
"2056"	0
"2057"	0
"2058"	0
"2059"	0
"2060"	0
"2061"	0
"2062"	0
"2063"	0
"2064"	0
"2065"	0
"2066"	0
"2067"	0
"2068"	0
"2069"	0
"2070"	0
"2071"	0
"2072"	0
"2073"	0
"2074"	0
"2075"	0
"2076"	0
"2077"	0
"2078"	0
"2079"	0
"2080"	0
"2081"	0
"2082"	0
"2083"	0
"2084"	0
"2085"	0
"2086"	0
"2087"	0
"2088"	0
"2089"	0
"2090"	0
"2091"	0
"2092"	0
"2093"	0
"2094"	0
"2095"	0
"2096"	0
"2097"	0
"2098"	0
"2099"	0
"2100"	0
"2101"	0
"2102"	0
"2103"	0
"2104"	0
"2105"	0
"2106"	0
"2107"	0
"2108"	0
"2109"	0
"2110"	0
"2111"	0
"2112"	0
"2113"	0
"2114"	0
"2115"	0
"2116"	0
"2117"	0
"2118"	0
"2119"	0
"2120"	0
"2121"	0
"2122"	0
"2123"	0
"2124"	0
"2125"	0
"2126"	0
"2127"	0
"2128"	0
"2129"	0
"2130"	0
"2131"	0
"2132"	0
"2133"	0
"2134"	0
"2135"	0
"2136"	0
"2137"	0
"2138"	0
"2139"	0
"2140"	0
